NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
CCM DUOPHARMA BIOTECH BERHAD [S] (7148.KL),CCMDBIO.KL,D,20180515,3.02,3.12,2.95,3.12,3362,0
CME-WA,CME-WA.KL,D,20180515,0.035,0.035,0.035,0.035,1816,0
CENSOF HOLDINGS BERHAD (5195.KL),CENSOF.KL,D,20180515,0.175,0.19,0.175,0.18,14309,0
CMSB-C10,CMSB-C10.KL,D,20180515,0.07,0.07,0.055,0.055,4402,0
CENTRAL INDUSTRIAL CORPORATION BERHAD [S] (8052.KL),CICB.KL,D,20180515,1.13,1.13,1.13,1.13,0,0
CMSB-C11,CMSB-C11.KL,D,20180515,0.075,0.075,0.065,0.065,3846,0
CENTURY LOGISTICS HOLDINGS BERHAD [S] (7117.KL),CENTURY.KL,D,20180515,0.77,0.77,0.75,0.755,4408,0
CMSB-C12,CMSB-C12.KL,D,20180515,0.045,0.045,0.04,0.04,3850,0
CEPATWAWASAN GROUP BERHAD [S] (8982.KL),CEPAT.KL,D,20180515,0.75,0.75,0.74,0.75,361,0
CMSB-C8,CMSB-C8.KL,D,20180515,0.02,0.02,0.02,0.02,0,0
CHEETAH HOLDINGS BERHAD [S] (7209.KL),CHEETAH.KL,D,20180515,0.38,0.38,0.38,0.38,300,0
CMSB-C9,CMSB-C9.KL,D,20180515,0.065,0.065,0.065,0.065,0,0
CHEMICAL COMPANY OF MALAYSIA BERHAD [S] (2879.KL),CCM.KL,D,20180515,1.91,1.96,1.91,1.95,6740,0
CONNECT-PA,CONNECT-PA.KL,D,20180515,0.08,0.08,0.08,0.08,1200,0
CHINHIN,CHINHIN.KL,D,20180515,1.08,1.09,1.07,1.08,918,0
CONNECT-WA,CONNECT-WA.KL,D,20180515,0.09,0.09,0.09,0.09,200,0
CHIN TECK PLANTATIONS BERHAD (1929.KL),CHINTEK.KL,D,20180515,7,7,7,7,50,0
CONNECT-WB,CONNECT-WB.KL,D,20180515,0.075,0.075,0.075,0.075,0,0
CHIN WELL HOLDINGS BERHAD [S] (5007.KL),CHINWEL.KL,D,20180515,1.62,1.63,1.59,1.6,820,0
DAIBOCI-WB,DAIBOCI-WB.KL,D,20180515,0.48,0.48,0.48,0.48,0,0
CHINA AUTOMOBILE PARTS HOLDINGS LIMITED (5229.KL),CAP.KL,D,20180515,0.01,0.01,0.01,0.01,0,0
DANAINFRA NASIONAL BERHAD [S] (0400GC),DIN042300721.KL,D,20180515,99.4,99.4,99.4,99.4,0,0
CHINA OUHUA WINERY HOLDINGS LIMITED (5188.KL),CNOUHUA.KL,D,20180515,0.065,0.065,0.06,0.06,2190,0
DANAINFRA NASIONAL BERHAD [S] (0400GA),DIN040000223.KL,D,20180515,97.8,97.8,97.8,97.8,0,0
CHINA STATIONERY LIMITED (5214.KL),CSL.KL,D,20180515,0.01,0.01,0.01,0.01,0,0
DANAINFRA NASIONAL BERHAD [S] (0400GB),DIN045801028.KL,D,20180515,98.1,98.1,98.1,98.1,0,0
CHOO BEE METAL INDUSTRIES BHD [S] (5797.KL),CHOOBEE.KL,D,20180515,2.47,2.47,2.42,2.45,376,0
DANCO-WA,DANCO-WA.KL,D,20180515,0.13,0.13,0.13,0.13,0,0
CHUAN HUAT RESOURCES BHD (7016.KL),CHUAN.KL,D,20180515,0.47,0.47,0.47,0.47,0,0
DBE-WB,DBE-WB.KL,D,20180515,0.01,0.01,0.01,0.01,60,0
CIMB FTSE AS400 MSIA-ETF,CIMBA40.KL,D,20180515,2,2,2,2,0,0
DBHD-WA,DBHD-WA.KL,D,20180515,0.15,0.15,0.15,0.15,0,0
CIMB FTSE CHINA 50 (0823EA),CIMBC50.KL,D,20180515,1.675,1.69,1.675,1.69,357,0
DIALOG-C19,DIALOG-C19.KL,D,20180515,0.31,0.31,0.31,0.31,0,0
CIMB GROUP HOLDINGS BERHAD (1023.KL),CIMB.KL,D,20180515,6.55,6.78,6.55,6.75,402125,0
DIALOG-C20,DIALOG-C20.KL,D,20180515,0.295,0.295,0.295,0.295,0,0
CLASSIC SCENIC BERHAD [S] (7202.KL),CSCENIC.KL,D,20180515,1.48,1.49,1.47,1.47,240,0
DIALOG-C21,DIALOG-C21.KL,D,20180515,0.135,0.135,0.135,0.135,0,0
CLIQ ENERGY BERHAD (5234.KL),CLIQ.KL,D,20180515,0.72,0.72,0.72,0.72,0,0
DIALOG-C22,DIALOG-C22.KL,D,20180515,0.4,0.4,0.4,0.4,0,0
CLOUDARON GROUP BERHAD (03001.KL),CLOUD.KL,D,20180515,0.35,0.35,0.35,0.35,0,0
DIALOG-C23,DIALOG-C23.KL,D,20180515,0.62,0.65,0.62,0.65,208,0
CME GROUP BERHAD [S] (7018.KL),CME.KL,D,20180515,0.045,0.05,0.045,0.045,9405,0
DIALOG-C24,DIALOG-C24.KL,D,20180515,0.28,0.32,0.28,0.32,6290,0
CN ASIA CORPORATION BHD [S] (7986.KL),CNASIA.KL,D,20180515,0.505,0.505,0.505,0.505,0,0
DIALOG-C25,DIALOG-C25.KL,D,20180515,0.185,0.24,0.185,0.235,14714,0
CNI HOLDINGS BERHAD [S] (5104.KL),CNI.KL,D,20180515,0.09,0.09,0.08,0.085,1479,0
DIALOG-C26,DIALOG-C26.KL,D,20180515,0.21,0.22,0.21,0.22,1000,0
COASTAL CONTRACTS BHD [S] (5071.KL),COASTAL.KL,D,20180515,1.23,1.27,1.22,1.23,518,0
DIALOG-C27,DIALOG-C27.KL,D,20180515,0.18,0.235,0.18,0.235,15568,0
COCOALAND HOLDINGS BERHAD [S] (7205.KL),COCOLND.KL,D,20180515,2.38,2.4,2.38,2.4,43,0
DIALOG-C28,DIALOG-C28.KL,D,20180515,0.355,0.47,0.355,0.47,2505,0
COMFORT,COMFORT.KL,D,20180515,0.845,0.86,0.845,0.85,12041,0
DIALOG-C29,DIALOG-C29.KL,D,20180515,0.255,0.29,0.255,0.29,11408,0
COMINTEL CORPORATION BHD [S] (7195.KL),COMCORP.KL,D,20180515,0.23,0.23,0.21,0.215,1980,0
DIGI-C21,DIGI-C21.KL,D,20180515,0.04,0.04,0.04,0.04,1650,0
COMPLETE LOGISTIC SERVICES BERHAD [S] (5136.KL),COMPLET.KL,D,20180515,0.7,0.7,0.7,0.7,0,0
DIGI-C22,DIGI-C22.KL,D,20180515,0.075,0.085,0.07,0.07,28064,0
COMPUGATES HOLDINGS BERHAD [S] (5037.KL),COMPUGT.KL,D,20180515,0.03,0.03,0.025,0.03,2177,0
DIGISTA-WB,DIGISTA-WB.KL,D,20180515,0.045,0.045,0.045,0.045,500,0
COMPUTER FORMS (MALAYSIA) BERHAD [S] (8044.KL),CFM.KL,D,20180515,1.08,1.08,1.08,1.08,0,0
DNEX-WD,DNEX-WD.KL,D,20180515,0.125,0.14,0.125,0.13,139495,0
CONCRETE ENGINEERING PRODUCTS BERHAD [S] (8435.KL),CEPCO.KL,D,20180515,1.4,1.4,1.4,1.4,0,0
DNONCE-WA,DNONCE-WA.KL,D,20180515,0.135,0.135,0.135,0.135,500,0
CONNECTCOUNTY HOLDINGS BERHAD [S] (0102.KL),CONNECT.KL,D,20180515,0.17,0.175,0.165,0.165,5190,0
DOLPHIN-WA,DOLPHIN-WA.KL,D,20180515,0.035,0.04,0.03,0.04,5750,0
COUNTRY HEIGHTS HOLDINGS BHD (5738.KL),CHHB.KL,D,20180515,1.41,1.44,1.34,1.39,8508,0
DOMINAN-WA,DOMINAN-WA.KL,D,20180515,0.16,0.16,0.16,0.16,0,0
COUNTRY VIEW BERHAD [S] (5049.KL),CVIEW.KL,D,20180515,1.4,1.4,1.4,1.4,0,0
DPS-WB,DPS-WB.KL,D,20180515,0.05,0.055,0.05,0.055,23727,0
CRESCENDO CORPORATION BERHAD [S] (6718.KL),CRESNDO.KL,D,20180515,1.32,1.33,1.32,1.33,80,0
DRBHCOMC42,DRBHCOMC42.KL,D,20180515,0.2,0.225,0.17,0.19,2540,0
CREST BUILDER HOLDINGS BERHAD [S] (8591.KL),CRESBLD.KL,D,20180515,0.91,0.915,0.905,0.915,943,0
DRBHCOMC45,DRBHCOMC45.KL,D,20180515,0.095,0.095,0.095,0.095,200,0
CSC STEEL HOLDINGS BERHAD [S] (5094.KL),CSCSTEL.KL,D,20180515,1.38,1.38,1.37,1.37,442,0
DRBHCOMC46,DRBHCOMC46.KL,D,20180515,0.145,0.16,0.125,0.14,14834,0
CUSCAPI BERHAD [S] (0051.KL),CUSCAPI.KL,D,20180515,0.21,0.235,0.2,0.215,95338,0
DRBHCOMC47,DRBHCOMC47.KL,D,20180515,0.095,0.105,0.085,0.095,75303,0
CWG HOLDINGS BERHAD [S] (9423.KL),CWG.KL,D,20180515,0.5,0.505,0.5,0.505,390,0
DRBHCOMC48,DRBHCOMC48.KL,D,20180515,0.075,0.085,0.07,0.075,23239,0
CYCLE & CARRIAGE BINTANG BERHAD [S] (2925.KL),CCB.KL,D,20180515,2,2,2,2,15,0
DRBHCOMC49,DRBHCOMC49.KL,D,20180515,0.07,0.07,0.055,0.06,27390,0
CYL CORPORATION BERHAD [S] (7157.KL),CYL.KL,D,20180515,0.6,0.6,0.6,0.6,0,0
DRBHCOMC50,DRBHCOMC50.KL,D,20180515,0.035,0.035,0.035,0.035,0,0
CYMAO HOLDINGS BERHAD [S] (5082.KL),CYMAO.KL,D,20180515,0.315,0.315,0.315,0.315,12,0
DRBHCOMC51,DRBHCOMC51.KL,D,20180515,0.075,0.08,0.065,0.075,2652,0
CYPARK RESOURCES BERHAD,CYPARK.KL,D,20180515,2.21,2.41,2.2,2.41,2792,0
DRBHCOMC52,DRBHCOMC52.KL,D,20180515,0.06,0.06,0.045,0.05,2008,0
D&O GREEN TECHNOLOGIES BERHAD [S] (7204.KL),D&O.KL,D,20180515,0.665,0.665,0.65,0.655,3655,0
DRBHCOMC53,DRBHCOMC53.KL,D,20180515,0.05,0.06,0.045,0.045,8676,0
D.B.E. GURNEY RESOURCES BERHAD [S] (7179.KL),DBE.KL,D,20180515,0.035,0.035,0.03,0.035,8261,0
DRBHCOMC54,DRBHCOMC54.KL,D,20180515,0.025,0.025,0.025,0.025,800,0
DAGANG NEXCHANGE BERHAD (4456.KL),DNEX.KL,D,20180515,0.37,0.405,0.37,0.395,173506,0
DRBHCOMC55,DRBHCOMC55.KL,D,20180515,0.05,0.05,0.05,0.05,0,0
DAIBOCHI PLASTIC AND PACKAGING INDUSTRY BERHAD [S] (8125.KL),DAIBOCI.KL,D,20180515,2.23,2.3,2.23,2.23,485,0
DRBHCOMC56,DRBHCOMC56.KL,D,20180515,0.1,0.1,0.085,0.09,2820,0
DAIMAN DEVELOPMENT BHD [S] (5355.KL),DAIMAN.KL,D,20180515,2.12,2.12,2.12,2.12,20,0
DSONIC-C10,DSONIC-C10.KL,D,20180515,0.07,0.07,0.07,0.07,4,0
DAMANSARA REALTY BHD [S] (3484.KL),DBHD.KL,D,20180515,0.45,0.48,0.45,0.46,3485,0
DSONIC-C2,DSONIC-C2.KL,D,20180515,0.01,0.01,0.01,0.01,200,0
DANCO,DANCO.KL,D,20180515,0.395,0.4,0.395,0.4,660,0
DSONIC-C3,DSONIC-C3.KL,D,20180515,0.01,0.01,0.01,0.01,0,0
DATAPREP HOLDINGS BHD [S] (8338.KL),DATAPRP.KL,D,20180515,0.285,0.295,0.255,0.255,116142,0
DSONIC-C4,DSONIC-C4.KL,D,20180515,0.005,0.005,0.005,0.005,0,0
DATA SONIC BERHAD (5216.KL),DSONIC.KL,D,20180515,0.87,0.895,0.87,0.88,48420,0
DSONIC-C5,DSONIC-C5.KL,D,20180515,0.01,0.01,0.01,0.01,0,0
DAYA MATERIALS BERHAD [S] (0091.KL),DAYA.KL,D,20180515,0.035,0.035,0.03,0.035,7100,0
DSONIC-C6,DSONIC-C6.KL,D,20180515,0.045,0.045,0.045,0.045,0,0
DAYANG ENTERPRISE HOLDINGS BERHAD [S] (5141.KL),DAYANG.KL,D,20180515,0.8,0.8,0.78,0.785,21936,0
DSONIC-C7,DSONIC-C7.KL,D,20180515,0.03,0.035,0.03,0.035,2300,0
DEGEM BERHAD [S] (7119.KL),DEGEM.KL,D,20180515,1.05,1.05,1.05,1.05,0,0
DSONIC-C8,DSONIC-C8.KL,D,20180515,0.1,0.1,0.1,0.1,0,0
DELEUM BERHAD [S] (5132.KL),DELEUM.KL,D,20180515,1.21,1.24,1.2,1.21,12472,0
DSONIC-C9,DSONIC-C9.KL,D,20180515,0.09,0.095,0.09,0.09,3424,0
DENKO INDUSTRIAL CORPORATION BERHAD [S] (8176.KL),DENKO.KL,D,20180515,1.54,1.62,1.54,1.55,5278,0
E&O-C12,E&O-C12.KL,D,20180515,0.07,0.07,0.07,0.07,0,0
DESTINI BHD (7212.KL ),DESTINI.KL,D,20180515,0.255,0.27,0.245,0.25,99515,0
E&O-WB,E&O-WB.KL,D,20180515,0.115,0.115,0.075,0.11,7,0
DGB ASIA BERHAD (0152.KL),DGB.KL,D,20180515,0.12,0.125,0.12,0.12,57567,0
EAH-WB,EAH-WB.KL,D,20180515,0.01,0.01,0.01,0.01,0,0
DIALOG GROUP BERHAD [S] (7277.KL),DIALOG.KL,D,20180515,3.09,3.35,3.09,3.32,262495,0
EAH-WC,EAH-WC.KL,D,20180515,0.005,0.005,0.005,0.005,589,0
DIGI.COM BERHAD [S] (6947.KL),DIGI.KL,D,20180515,4.61,4.75,4.61,4.67,41948,0
EAH-WD,EAH-WD.KL,D,20180515,0.015,0.015,0.015,0.015,8310,0
DIGISTAR CORPORATION BERHAD (0029.KL),DIGISTA.KL,D,20180515,0.095,0.1,0.095,0.1,2060,0
EAH-WE,EAH-WE.KL,D,20180515,0.015,0.02,0.015,0.015,128311,0
DIVERSIFIED GATEWAY SOLUTIONS BERHAD [S] (0131.KL),DGSB.KL,D,20180515,0.085,0.085,0.08,0.08,56083,0
ECOFIRS-WC,ECOFIRS-WC.KL,D,20180515,0.08,0.1,0.08,0.1,245,0
DKLS INDUSTRIES BHD [S] (7528.KL),DKLS.KL,D,20180515,1.8,1.8,1.8,1.8,10,0
ECONBHD-CI,ECONBHD-CI.KL,D,20180515,0.025,0.025,0.025,0.025,0,0
DKSH HOLDINGS (MALAYSIA) BERHAD [S] (5908.KL),DKSH.KL,D,20180515,3.89,3.89,3.89,3.89,0,0
ECONBHD-CJ,ECONBHD-CJ.KL,D,20180515,0.035,0.035,0.035,0.035,0,0
D'NONCE TECHNOLOGY BHD (7114.KL),DNONCE.KL,D,20180515,0.31,0.32,0.31,0.32,21922,0
ECONBHD-CK,ECONBHD-CK.KL,D,20180515,0.055,0.055,0.055,0.055,0,0
DOLOMITE CORPORATION BERHAD (5835.KL),DOLMITE.KL,D,20180515,0.18,0.23,0.18,0.22,3233,0
ECONBHD-CL,ECONBHD-CL.KL,D,20180515,0.085,0.085,0.085,0.085,0,0
DOLPHIN,DOLPHIN.KL,D,20180515,0.115,0.14,0.105,0.13,28021,0
ECONBHD-CM,ECONBHD-CM.KL,D,20180515,0.06,0.06,0.05,0.05,8000,0
DOMINANT ENTERPRISE BERHAD [S] (7169.KL),DOMINAN.KL,D,20180515,1.32,1.32,1.32,1.32,0,0
ECONBHD-WA,ECONBHD-WA.KL,D,20180515,0.165,0.18,0.165,0.18,12281,0
DPS RESOURCES BERHAD [S] (7198.KL),DPS.KL,D,20180515,0.085,0.1,0.08,0.09,96413,0
ECOWLD-CK,ECOWLD-CK.KL,D,20180515,0.01,0.01,0.01,0.01,4101,0
DRB-HICOM BHD,DRBHCOM.KL,D,20180515,2.02,2.1,1.95,2.01,61949,0
ECOWLD-CL,ECOWLD-CL.KL,D,20180515,0.015,0.015,0.015,0.015,8250,0
DUFU TECHNOLOGY CORP. BERHAD (7233.KL),DUFU.KL,D,20180515,1.14,1.14,1.12,1.14,1017,0
ECOWLD-CM,ECOWLD-CM.KL,D,20180515,0.035,0.035,0.035,0.035,0,0
DUTALAND BERHAD [S] (3948.KL),DUTALND.KL,D,20180515,0.57,0.57,0.555,0.57,9368,0
ECOWLD-CN,ECOWLD-CN.KL,D,20180515,0.005,0.005,0.005,0.005,0,0
UTCH LADY MILK INDUSTRIES BERHAD [S] (3026.KL),DLADY.KL,D,20180515,67,67.78,67,67,219,0
ECOWLD-CO,ECOWLD-CO.KL,D,20180515,0.13,0.135,0.13,0.135,4500,0
E.A.TECHNIQUE (M) BERHAD [S] (5259.KL),EATECH.KL,D,20180515,0.43,0.45,0.37,0.38,25630,0
ECOWLD-WA,ECOWLD-WA.KL,D,20180515,0.34,0.34,0.315,0.33,651,0
EA HOLDINGS BERHAD [S] (0154.KL),EAH.KL,D,20180515,0.035,0.04,0.03,0.035,106334,0
EDUSPEC-WA,EDUSPEC-WA.KL,D,20180515,0.025,0.055,0.025,0.03,1033254,0
EASTERN & ORIENTAL BERHAD [S] (3417.KL),E&O.KL,D,20180515,1.49,1.5,1.46,1.46,6387,0
EFORCE-WA,EFORCE-WA.KL,D,20180515,0.28,0.32,0.25,0.275,105463,0
EASTLAND EQUITY BHD [S] (2097.KL),EASTLND.KL,D,20180515,0.165,0.18,0.16,0.18,72940,0
EG-PA,EG-PA.KL,D,20180515,0.53,0.53,0.53,0.53,0,0
ECM LIBRA FINANCIAL GROUP BERHAD (2143.KL),ECM.KL,D,20180515,0.355,0.385,0.355,0.385,639,0
EG-WC,EG-WC.KL,D,20180515,0.235,0.235,0.225,0.225,300,0
ECO WORLD DEVELOPMENT GROUP BERHAD (8206.KL),ECOWLD.KL,D,20180515,1.27,1.28,1.24,1.28,24047,0
EKA-WA,EKA-WA.KL,D,20180515,0.005,0.005,0.005,0.005,0,0
EWINT,EWINT.KL,D,20180515,0.97,0.97,0.95,0.97,2430,0
EKOVEST-CE,EKOVEST-CE.KL,D,20180515,0.005,0.005,0.005,0.005,2450,0
ECOFIRST CONSOLIDATED BHD [S] (3557.KL),ECOFIRS.KL,D,20180515,0.3,0.305,0.3,0.305,2607,0
EKOVEST-CF,EKOVEST-CF.KL,D,20180515,0.01,0.015,0.01,0.01,2950,0
ECONPILE HOLDINGS BERHAD (5253.KL),ECONBHD.KL,D,20180515,0.8,0.82,0.795,0.8,96437,0
EKOVEST-CG,EKOVEST-CG.KL,D,20180515,0.01,0.01,0.01,0.01,2100,0
ECS ICT BERHAD [S] (5162.KL),ECS.KL,D,20180515,1.17,1.17,1.17,1.17,1,0
EKOVEST-CH,EKOVEST-CH.KL,D,20180515,0.02,0.02,0.02,0.02,500,0
EDARAN BERHAD [S] (5036.KL),EDARAN.KL,D,20180515,0.49,0.51,0.47,0.495,2115,0
EKOVEST-CI,EKOVEST-CI.KL,D,20180515,0.005,0.005,0.005,0.005,0,0
EDEN INC. BERHAD [S] (7471.KL),EDEN.KL,D,20180515,0.47,0.47,0.355,0.36,1008169,0
EKOVEST-CJ,EKOVEST-CJ.KL,D,20180515,0.06,0.06,0.06,0.06,0,0
EDUSPEC HOLDINGS BERHAD [S] (0107.KL),EDUSPEC.KL,D,20180515,0.1,0.18,0.1,0.125,1161800,0
EKOVEST-CK,EKOVEST-CK.KL,D,20180515,0.025,0.025,0.025,0.025,0,0
EFFICIENT E-SOLUTIONS BERHAD,EFFICEN.KL,D,20180515,0.25,0.25,0.245,0.245,990,0
EKOVEST-CL,EKOVEST-CL.KL,D,20180515,0.025,0.025,0.025,0.025,0,0
EG INDUSTRIES BHD (DAI-CHI),EG.KL,D,20180515,0.545,0.545,0.525,0.535,1790,0
EKOVEST-CM,EKOVEST-CM.KL,D,20180515,0.03,0.03,0.03,0.03,0,0
EITA RESOURCES BERHAD [S] (5208.KL),EITA.KL,D,20180515,1.39,1.39,1.39,1.39,0,0
EKOVEST-CN,EKOVEST-CN.KL,D,20180515,0.07,0.07,0.065,0.065,7000,0
EKA NOODLES BERHAD [S] (7182.KL),EKA.KL,D,20180515,0.07,0.07,0.07,0.07,200,0
EKOVEST-WB,EKOVEST-WB.KL,D,20180515,0.31,0.325,0.31,0.31,10650,0
EKOVEST BERHAD [S] (8877.KL),EKOVEST.KL,D,20180515,0.69,0.725,0.67,0.7,90994,0
ELKDESA-LA,ELKDESA-LA.KL,D,20180515,0.93,0.93,0.93,0.93,0,0
EKSONS CORPORATION BERHAD [S] (9016.KL),EKSONS.KL,D,20180515,0.765,0.765,0.765,0.765,0,0
EWINT-CJ,EWINT-CJ.KL,D,20180515,0.02,0.02,0.02,0.02,0,0
ELK-DESA RESOURCES BERHAD (5228.KL),ELKDESA.KL,D,20180515,1.17,1.19,1.17,1.19,2108,0
EWINT-WA,EWINT-WA.KL,D,20180515,0.19,0.205,0.19,0.2,2187,0
ELSOFT RESEARCH BERHAD [S] (0090.KL),ELSOFT.KL,D,20180515,2.55,2.55,2.44,2.51,1755,0
F&N-CC,F&N-CC.KL,D,20180515,0.16,0.16,0.16,0.16,590,0
EMICO HOLDINGS BERHAD [S] (9091.KL),EMICO.KL,D,20180515,0.21,0.21,0.21,0.21,800,0
FAJAR-WB,FAJAR-WB.KL,D,20180515,0.16,0.18,0.16,0.18,3511,0
ENCORP BERHAD (6076.KL),ENCORP.KL,D,20180515,0.74,0.785,0.74,0.74,681,0
FBMKLCI-C3J,FBMKLCI-C3J.KL,D,20180515,0.235,0.235,0.235,0.235,30,0
ENG KAH CORPORATION BERHAD [S] (7149.KL),ENGKAH.KL,D,20180515,1.5,1.5,1.5,1.5,0,0
FBMKLCI-C3K,FBMKLCI-C3K.KL,D,20180515,0.21,0.21,0.21,0.21,210,0
ENGTEX GROUP BERHAD (5056.KL),ENGTEX.KL,D,20180515,1.09,1.09,1.06,1.07,7880,0
FBMKLCI-C3L,FBMKLCI-C3L.KL,D,20180515,0.275,0.275,0.275,0.275,18,0
ENRA,ENRA.KL,D,20180515,2.6,2.6,2.6,2.6,0,0
FBMKLCI-C3M,FBMKLCI-C3M.KL,D,20180515,0.58,0.58,0.58,0.58,0,0
EONMETALL GROUP BERHAD [S] (7217.KL),EMETALL.KL,D,20180515,0.6,0.6,0.56,0.56,601,0
FBMKLCI-C3N,FBMKLCI-C3N.KL,D,20180515,0.14,0.14,0.11,0.115,6616,0
EP MANUFACTURING BHD [S] (7773.KL),EPMB.KL,D,20180515,0.405,0.46,0.405,0.46,310,0
FBMKLCI-C3O,FBMKLCI-C3O.KL,D,20180515,0.14,0.14,0.105,0.11,14308,0
ES CERAMICS TECHNOLOGY BHD [S] (0100.KL),ESCERAM.KL,D,20180515,0.19,0.19,0.19,0.19,50,0
FBMKLCI-C3P,FBMKLCI-C3P.KL,D,20180515,0.39,0.39,0.37,0.385,3116,0
ESTHETICS INTERNATIONAL GROUP BERHAD [S] (5081.KL),EIG.KL,D,20180515,0.6,0.6,0.6,0.6,0,0
FBMKLCI-C3Q,FBMKLCI-C3Q.KL,D,20180515,0.595,0.595,0.56,0.585,1300,0
EUPE CORPORATION BERHAD [S] (6815.KL),EUPE.KL,D,20180515,0.9,0.9,0.9,0.9,30,0
FBMKLCI-C3R,FBMKLCI-C3R.KL,D,20180515,0.18,0.18,0.115,0.13,45595,0
EURO HOLDINGS BERHAD [S] (7208.KL),EURO.KL,D,20180515,0.205,0.205,0.195,0.195,12049,0
FBMKLCI-C3S,FBMKLCI-C3S.KL,D,20180515,0.58,0.58,0.58,0.58,0,0
EUROSPAN HOLDINGS BERHAD [S] (7094.KL),EUROSP.KL,D,20180515,0.72,0.72,0.72,0.72,0,0
FBMKLCI-C3T,FBMKLCI-C3T.KL,D,20180515,0.72,0.72,0.72,0.72,0,0
EVERGREEN FIBREBOARD BERHAD [S] (5101.KL),EVERGRN.KL,D,20180515,0.48,0.49,0.475,0.48,19762,0
FBMKLCI-C3U,FBMKLCI-C3U.KL,D,20180515,1.02,1.02,1.02,1.02,500,0
ESAFE,ESAFE.KL,D,20180515,0.31,0.31,0.31,0.31,0,0
FBMKLCI-C3V,FBMKLCI-C3V.KL,D,20180515,0.19,0.19,0.165,0.175,1376,0
EVERSENDAI CORPORATION BERHAD (5205.KL),SENDAI.KL,D,20180515,0.975,0.98,0.94,0.965,12982,0
FBMKLCI-C3W,FBMKLCI-C3W.KL,D,20180515,0.14,0.14,0.14,0.14,0,0
EWEIN BERHAD (7249.KL),EWEIN.KL,D,20180515,0.665,0.67,0.56,0.57,113746,0
FBMKLCI-H4L,FBMKLCI-H4L.KL,D,20180515,0.005,0.005,0.005,0.005,10,0
EXCEL FORCE MSC BERHAD (0065.KL),EFORCE.KL,D,20180515,0.525,0.63,0.505,0.525,420240,0
FBMKLCI-H4M,FBMKLCI-H4M.KL,D,20180515,0.05,0.06,0.045,0.055,37556,0
FACB INDUSTRIES INCORPORATED BERHAD (2984.KL),FACBIND.KL,D,20180515,1.36,1.39,1.34,1.35,380,0
FBMKLCI-H4N,FBMKLCI-H4N.KL,D,20180515,0.04,0.04,0.04,0.04,0,0
FAJARBARU BUILDER GROUP BHD [S] (7047.KL),FAJAR.KL,D,20180515,0.445,0.465,0.42,0.42,39297,0
FBMKLCI-H4O,FBMKLCI-H4O.KL,D,20180515,0.23,0.23,0.23,0.23,0,0
FAR EAST HOLDINGS BERHAD [S] (5029.KL),FAREAST.KL,D,20180515,10.82,10.82,10.82,10.82,25,0
FBMKLCI-H4P,FBMKLCI-H4P.KL,D,20180515,0.085,0.09,0.08,0.09,57760,0
FARLIM GROUP (MALAYSIA) BHD [S] (6041.KL),FARLIM.KL,D,20180515,0.47,0.475,0.465,0.465,40,0
FBMKLCI-H4Q,FBMKLCI-H4Q.KL,D,20180515,0.095,0.125,0.09,0.12,33759,0
FAVELLE FAVCO BERHAD [S] (7229.KL),FAVCO.KL,D,20180515,2.45,2.49,2.45,2.45,1725,0
FBMKLCI-H4R,FBMKLCI-H4R.KL,D,20180515,0.235,0.245,0.235,0.235,3800,0
FCW HOLDINGS BERHAD [S] (2755.KL),FCW.KL,D,20180515,0.84,0.84,0.84,0.84,0,0
FBMKLCI-H4S,FBMKLCI-H4S.KL,D,20180515,0.39,0.405,0.385,0.4,440,0
FIHB,FIHB.KL,D,20180515,0.41,0.42,0.41,0.42,370,0
FBMKLCI-H4T,FBMKLCI-H4T.KL,D,20180515,0.145,0.16,0.135,0.16,14752,0
FELDA GLOBAL VENTURES HOLDINGS BERHAD [S] (5222.KL),FGV.KL,D,20180515,1.84,1.93,1.84,1.87,282497,0
FBMKLCI-H4U,FBMKLCI-H4U.KL,D,20180515,0.405,0.405,0.405,0.405,0,0
FIAMMA HOLDINGS BERHAD [S] (6939.KL),FIAMMA.KL,D,20180515,0.49,0.49,0.49,0.49,0,0
FBMKLCI-H4V,FBMKLCI-H4V.KL,D,20180515,0.57,0.57,0.57,0.57,0,0
FIBON BERHAD (0149.KL),FIBON.KL,D,20180515,0.58,0.58,0.58,0.58,0,0
FBMKLCI-H4W,FBMKLCI-H4W.KL,D,20180515,0.68,0.695,0.68,0.695,220,0
FIMA CORPORATION BERHAD [S] (3107.KL),FIMACOR.KL,D,20180515,2,2,2,2,55,0
FBMKLCI-H4X,FBMKLCI-H4X.KL,D,20180515,0.1,0.11,0.1,0.11,4063,0
FINTEC GLOBAL BERHAD [S] (0150.KL),FINTEC.KL,D,20180515,0.105,0.105,0.1,0.1,19766,0
FBMKLCI-H4Y,FBMKLCI-H4Y.KL,D,20180515,0.145,0.145,0.145,0.145,3000,0
FITTERS DIVERSIFIED BERHAD [S] (9318.KL),FITTERS.KL,D,20180515,0.395,0.395,0.39,0.39,1040,0
FGV-C39,FGV-C39.KL,D,20180515,0.115,0.125,0.1,0.105,32917,0
FOCUS DYNAMICS TECHNOLOGIES BERHAD (0116.KL),FOCUS.KL,D,20180515,0.145,0.145,0.145,0.145,858,0
FGV-C40,FGV-C40.KL,D,20180515,0.025,0.03,0.02,0.02,4439,0
