NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
KERJAYA,KERJAYA.KL,D,20180503,1.52,1.57,1.52,1.56,3526,0
HSI-H4I,HSI-H4I.KL,D,20180503,0.61,0.65,0.61,0.63,820,0
KESM INDUSTRIES BERHAD (9334.KL),KESM.KL,D,20180503,16,16.2,15.92,15.98,160,0
HSI-H4J,HSI-H4J.KL,D,20180503,0.855,0.865,0.855,0.855,261,0
KEY ALLIANCE GROUP BERHAD (0036.KL),KGROUP.KL,D,20180503,0.065,0.065,0.065,0.065,10342,0
HSSEB-WA,HSSEB-WA.KL,D,20180503,0.47,0.535,0.46,0.535,451,0
KEY ASIC BERHAD [S] (0143.KL),KEYASIC.KL,D,20180503,0.16,0.16,0.15,0.155,25721,0
HUBLINE BHD - WA,HUBLINE-WA.KL,D,20180503,0.01,0.01,0.01,0.01,0,0
KHEE SAN BERHAD [S] (6203.KL),KHEESAN.KL,D,20180503,0.62,0.62,0.62,0.62,0,0
HUBLINE-WB,HUBLINE-WB.KL,D,20180503,0.05,0.05,0.05,0.05,0,0
KHIND HOLDINGS BERHAD [S] (7062.KL),KHIND.KL,D,20180503,1.66,1.66,1.66,1.66,1,0
HWGB-WD,HWGB-WD.KL,D,20180503,0.055,0.055,0.055,0.055,0,0
KIA LIM BERHAD [S] (6211.KL),KIALIM.KL,D,20180503,0.34,0.34,0.34,0.34,0,0
IBHD-LB,IBHD-LB.KL,D,20180503,0.345,0.345,0.345,0.345,0,0
KIAN JOO CAN FACTORY BERHAD [S] (3522.KL),KIANJOO.KL,D,20180503,2.5,2.54,2.5,2.52,219,0
IBHD-WA,IBHD-WA.KL,D,20180503,0.05,0.05,0.05,0.05,0,0
KIM HIN INDUSTRY BERHAD [S] (5371.KL),KIMHIN.KL,D,20180503,1.38,1.38,1.38,1.38,0,0
IDEAL-WB,IDEAL-WB.KL,D,20180503,0.11,0.11,0.11,0.11,0,0
KIM LOONG RESOURCES BERHAD [S] (5027.KL),KMLOONG.KL,D,20180503,1.3,1.32,1.28,1.28,2316,0
IDMENSN-WA,IDMENSN-WA.KL,D,20180503,0.015,0.015,0.015,0.015,1500,0
KTC,KTC.KL,D,20180503,0.135,0.145,0.135,0.14,3890,0
IGBB-PA,IGBB-PA.KL,D,20180503,1.27,1.27,1.27,1.27,0,0
KIMLUN CORPORATION BERHAD [S] (5171.KL),KIMLUN.KL,D,20180503,2.04,2.04,2.04,2.04,60,0
IGBB-PB,IGBB-PB.KL,D,20180503,3.28,3.28,3.28,3.28,0,0
KINSTEEL BHD (5060.KL),KINSTEL.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
IHH-C5,IHH-C5.KL,D,20180503,0.085,0.085,0.085,0.085,0,0
KIPREIT,KIPREIT.KL,D,20180503,0.78,0.79,0.765,0.79,10246,0
IHH-C6,IHH-C6.KL,D,20180503,0.14,0.14,0.13,0.13,200,0
KKB ENGINEERING BERHAD [S] (9466.KL),KKB.KL,D,20180503,0.93,0.93,0.925,0.925,143,0
IHS046000824,IHS046000824.KL,D,20180503,97.5,97.5,97.5,97.5,0,0
KLCC PROPERTY HOLDINGS BERHAD (5235.KL),KLCC.KL,D,20180503,7.42,7.62,7.42,7.62,652,0
IJM-C10,IJM-C10.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
KLUANG RUBBER COMPANY (MALAYA) BERHAD (2453.KL),KLUANG.KL,D,20180503,4,4.4,4,4.4,82,0
IJM-C11,IJM-C11.KL,D,20180503,0.03,0.03,0.03,0.03,0,0
KNM GROUP BERHAD [S] (7164.KL),KNM.KL,D,20180503,0.2,0.205,0.2,0.205,19510,0
IJM-C12,IJM-C12.KL,D,20180503,0.025,0.025,0.025,0.025,300,0
KNUSFORD BERHAD [S] (5035.KL),KNUSFOR.KL,D,20180503,0.65,0.65,0.65,0.65,0,0
IJM-C13,IJM-C13.KL,D,20180503,0.075,0.08,0.075,0.075,6300,0
KOBAY TECHNOLOGY BERHAD [S] (6971.KL),KOBAY.KL,D,20180503,1.03,1.03,1.03,1.03,200,0
IJM-C14,IJM-C14.KL,D,20180503,0.01,0.01,0.01,0.01,0,0
KOMARKCORP BERHAD (7017.KL),KOMARK.KL,D,20180503,0.17,0.175,0.17,0.17,2957,0
IJM-C15,IJM-C15.KL,D,20180503,0.105,0.105,0.105,0.105,0,0
K-ONE TECHNOLOGY BHD,K1.KL,D,20180503,0.145,0.145,0.145,0.145,380,0
IJM-C16,IJM-C16.KL,D,20180503,0.15,0.15,0.15,0.15,2200,0
KONSORTIUM TRANSNASIONAL BERHAD [S] (4847.KL),KTB.KL,D,20180503,0.1,0.1,0.095,0.1,1484,0
IJM-C17,IJM-C17.KL,D,20180503,0.09,0.09,0.09,0.09,0,0
KOSSAN RUBBER INDUSTRIES BERHAD [S] (7153.KL),KOSSAN.KL,D,20180503,6.73,6.73,6.65,6.67,906,0
IJM-C8,IJM-C8.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
KOTRA INDUSTRIES BERHAD [S] (0002.KL),KOTRA.KL,D,20180503,1.62,1.62,1.62,1.62,0,0
IJM-C9,IJM-C9.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
KPJ HEALTHCARE BERHAD [S] (5878.KL),KPJ.KL,D,20180503,0.92,0.925,0.915,0.92,32157,0
INARI-C10,INARI-C10.KL,D,20180503,0.075,0.075,0.075,0.075,0,0
KPS CONSORTIUM BERHAD [S] (9121.KL),KPSCB.KL,D,20180503,0.54,0.55,0.525,0.55,1751,0
INARI-C11,INARI-C11.KL,D,20180503,0.035,0.04,0.035,0.04,5610,0
KRETAM HOLDINGS BERHAD [S] (1996.KL),KRETAM.KL,D,20180503,0.825,0.825,0.82,0.825,3487,0
INARI-C12,INARI-C12.KL,D,20180503,0.03,0.03,0.03,0.03,0,0
KRONOLOGI ASIA BERHAD [S] (0176.KL),KRONO.KL,D,20180503,0.64,0.68,0.625,0.66,59199,0
INARI-C13,INARI-C13.KL,D,20180503,0.08,0.085,0.08,0.08,13153,0
KSL HOLDINGS BERHAD [S] (5038.KL),KSL.KL,D,20180503,0.94,0.95,0.94,0.94,207,0
INARI-C14,INARI-C14.KL,D,20180503,0.145,0.155,0.145,0.15,1726,0
K-STAR SPORTS LIMITED,KSTAR.KL,D,20180503,0.105,0.11,0.105,0.105,7072,0
INARI-C15,INARI-C15.KL,D,20180503,0.02,0.02,0.02,0.02,31864,0
KUALA LUMPUR KEPONG BERHAD [S] (2445.KL),KLK.KL,D,20180503,25.5,25.5,25.3,25.46,35415,0
INARI-C4,INARI-C4.KL,D,20180503,0.04,0.04,0.04,0.04,0,0
KUANTAN FLOUR MILLS BHD [S] (8303Z.KL),KFM.KL,D,20180503,0.11,0.11,0.11,0.11,0,0
INARI-C6,INARI-C6.KL,D,20180503,0.12,0.12,0.12,0.12,0,0
KUB MALAYSIA BERHAD [S] (6874.KL),KUB.KL,D,20180503,0.39,0.395,0.39,0.39,3500,0
INARI-C7,INARI-C7.KL,D,20180503,0.005,0.005,0.005,0.005,1000,0
KUCHAI DEVELOPMENT BERHAD (2186.KL),KUCHAI.KL,D,20180503,2.19,2.23,2.19,2.2,186,0
INARI-C8,INARI-C8.KL,D,20180503,0.055,0.055,0.055,0.055,0,0
KUMPULAN FIMA BERHAD [S] (6491.KL),KFIMA.KL,D,20180503,1.48,1.48,1.48,1.48,0,0
INARI-C9,INARI-C9.KL,D,20180503,0.13,0.15,0.12,0.125,7171,0
KUMPULAN H&L HIGH-TECH BHD,HIGHTEC.KL,D,20180503,1.2,1.2,1.2,1.2,0,0
INARI-WA,INARI-WA.KL,D,20180503,1.66,1.7,1.66,1.7,26,0
KUMPULAN JETSON BERHAD [S] (9083.KL),JETSON.KL,D,20180503,0.235,0.235,0.235,0.235,0,0
INARI-WB,INARI-WB.KL,D,20180503,1.27,1.35,1.27,1.33,8746,0
KUMPULAN PERANGSANG SELANGOR BERHAD [S] (5843.KL),KPS.KL,D,20180503,1.32,1.33,1.31,1.33,122,0
INIX-WA,INIX-WA.KL,D,20180503,0.045,0.045,0.045,0.045,78,0
KUMPULAN POWERNET BERHAD [S] (7130.KL),KPOWER.KL,D,20180503,0.6,0.6,0.6,0.6,0,0
INSAS-PA,INSAS-PA.KL,D,20180503,0.97,0.97,0.97,0.97,0,0
KWANTAS CORPORATION BERHAD [S] (6572.KL),KWANTAS.KL,D,20180503,1.49,1.49,1.49,1.49,0,0
INSAS-WB,INSAS-WB.KL,D,20180503,0.2,0.2,0.2,0.2,4500,0
KYM HOLDINGS BERHAD [S] (8362.KL),KYM.KL,D,20180503,0.47,0.47,0.47,0.47,0,0
IOICORP-C15,IOICORP-C15.KL,D,20180503,0.175,0.175,0.175,0.175,0,0
LAFARGE MALAYSIA BERHAD [S] (3794.KL),LAFMSIA.KL,D,20180503,4.2,4.2,4.19,4.19,15,0
IOICORP-C16,IOICORP-C16.KL,D,20180503,0.15,0.15,0.145,0.145,400,0
LAND & GENERAL BERHAD [S] (3174.KL),L&G.KL,D,20180503,0.17,0.17,0.165,0.17,1957,0
IOICORP-C17,IOICORP-C17.KL,D,20180503,0.14,0.145,0.13,0.145,6300,0
LANDMARKS BERHAD (1643.KL),LANDMRK.KL,D,20180503,0.685,0.7,0.685,0.7,360,0
IOIPG-CP,IOIPG-CP.KL,D,20180503,0.025,0.025,0.025,0.025,0,0
LATITUDE TREE HOLDINGS BERHAD [S] (7006.KL),LATITUD.KL,D,20180503,3.52,3.52,3.52,3.52,20,0
IOIPG-CQ,IOIPG-CQ.KL,D,20180503,0.01,0.01,0.01,0.01,0,0
LAY HONG BERHAD [S] (9385.KL),LAYHONG.KL,D,20180503,0.95,0.955,0.93,0.935,6165,0
IOIPG-CR,IOIPG-CR.KL,D,20180503,0.005,0.005,0.005,0.005,6000,0
LB ALUMINIUM BERHAD [S] (9326.KL),LBALUM.KL,D,20180503,0.595,0.61,0.595,0.61,3433,0
IREKA-WB,IREKA-WB.KL,D,20180503,0.11,0.11,0.11,0.11,0,0
LBI CAPITAL BERHAD [S] (8494.KL),LBICAP.KL,D,20180503,0.89,0.89,0.89,0.89,700,0
IRETEX-LA,IRETEX-LA.KL,D,20180503,0.02,0.025,0.02,0.025,353,0
LBS BINA GROUP BERHAD [S] (5789.KL),LBS.KL,D,20180503,0.96,0.96,0.945,0.95,3294,0
IRETEX-WA,IRETEX-WA.KL,D,20180503,0.035,0.035,0.035,0.035,2411,0
LCTH CORPORATION BERHAD (5092.KL),LCTH.KL,D,20180503,0.575,0.575,0.575,0.575,320,0
JAG-WA,JAG-WA.KL,D,20180503,0.02,0.02,0.02,0.02,0,0
LEADER STEEL HOLDINGS BERHAD (9881.KL),LSTEEL.KL,D,20180503,0.41,0.41,0.41,0.41,192,0
JAG-WB,JAG-WB.KL,D,20180503,0.02,0.02,0.02,0.02,207,0
LEBTECH BERHAD (9628.KL),LEBTECH.KL,D,20180503,1.07,1.07,1.07,1.07,0,0
JCY-C4,JCY-C4.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
LEE SWEE KIAT GROUP BERHAD [S] (8079.KL),LEESK.KL,D,20180503,0.735,0.75,0.71,0.72,24090,0
JCY-C5,JCY-C5.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
LEON FUAT BERHAD (5232.KL),LEONFB.KL,D,20180503,0.705,0.71,0.7,0.71,3080,0
JCY-C6,JCY-C6.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
LEWEKO RESOURCES BERHAD [S] (8745.KL),LEWEKO.KL,D,20180503,0.265,0.27,0.265,0.27,288,0
JETSON-WB,JETSON-WB.KL,D,20180503,0.025,0.025,0.025,0.025,52,0
LFE CORPORATION BERHAD [S] (7170.KL),LFECORP.KL,D,20180503,0.18,0.18,0.18,0.18,100,0
JIANKUN-WA,JIANKUN-WA.KL,D,20180503,0.095,0.095,0.095,0.095,0,0
LIEN HOE CORPORATION BERHAD (3573.KL),LIENHOE.KL,D,20180503,0.345,0.35,0.345,0.345,461,0
JTIASA-CQ,JTIASA-CQ.KL,D,20180503,0.005,0.005,0.005,0.005,1800,0
LII HEN INDUSTRIES BHD. [S] (7089.KL),LIIHEN.KL,D,20180503,2.57,2.61,2.55,2.56,2038,0
KANGER-WA,KANGER-WA.KL,D,20180503,0.055,0.055,0.055,0.055,0,0
LINGKARAN TRANS KOTA HOLDINGS BERHAD [S] (6645.KL),LITRAK.KL,D,20180503,5.67,5.68,5.5,5.68,5455,0
KAREX-C10,KAREX-C10.KL,D,20180503,0.01,0.01,0.01,0.01,0,0
LION FOREST INDUSTRIES BERHAD [S] (8486.KL),LIONFIB.KL,D,20180503,0.555,0.555,0.555,0.555,0,0
KAREX-C11,KAREX-C11.KL,D,20180503,0.005,0.005,0.005,0.005,1550,0
LION INDUSTRIES CORPORATION BERHAD [S] (4235.KL),LIONIND.KL,D,20180503,0.93,0.94,0.915,0.915,14213,0
KAREX-C4,KAREX-C4.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
LKL,LKL.KL,D,20180503,0.145,0.145,0.145,0.145,0,0
KAREX-C7,KAREX-C7.KL,D,20180503,0.005,0.005,0.005,0.005,400,0
LNG RESOURCES BERHAD [S] (0025.KL),LNGRES.KL,D,20180503,0.145,0.145,0.14,0.14,1700,0
KAREX-C8,KAREX-C8.KL,D,20180503,0.075,0.075,0.075,0.075,0,0
LONDON BISCUITS BERHAD [S] (7126.KL),LONBISC.KL,D,20180503,0.475,0.475,0.47,0.475,342,0
KAREX-C9,KAREX-C9.KL,D,20180503,0.01,0.01,0.01,0.01,0,0
LCTITAN,LCTITAN.KL,D,20180503,5.64,5.77,5.64,5.7,39281,0
KBUNAI-WC,KBUNAI-WC.KL,D,20180503,0.02,0.02,0.02,0.02,0,0
LPI CAPITAL BHD (8621.KL),LPI.KL,D,20180503,16.28,16.3,16.22,16.28,337,0
KERJAYA-CG,KERJAYA-CG.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
LTKM BERHAD [S] (7085.KL),LTKM.KL,D,20180503,0.95,0.95,0.95,0.95,50,0
KERJAYA-CH,KERJAYA-CH.KL,D,20180503,0.025,0.025,0.025,0.025,0,0
LUSTER INDUSTRIES BHD. [S] (5068.KL),LUSTER.KL,D,20180503,0.08,0.085,0.08,0.085,1051,0
KERJAYA-CI,KERJAYA-CI.KL,D,20180503,0.13,0.135,0.125,0.13,6000,0
LUXCHEM CORPORATION BERHAD (5143.KL),LUXCHEM.KL,D,20180503,0.59,0.615,0.59,0.61,3680,0
KERJAYA-WB,KERJAYA-WB.KL,D,20180503,0.265,0.275,0.265,0.27,14789,0
LYSAGHT GALVANIZED STEEL BERHAD [S] (9199.KL),LYSAGHT.KL,D,20180503,3.4,3.4,3.38,3.38,30,0
KGB-WA,KGB-WA.KL,D,20180503,0.315,0.315,0.315,0.315,0,0
M3 TECHNOLOGIES (ASIA) BERHAD [S] (0017.KL),M3TECH.KL,D,20180503,0.075,0.075,0.075,0.075,3050,0
KGROUP-WA,KGROUP-WA.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MAA GROUP BERHAD (1198.KL),MAA.KL,D,20180503,0.68,0.68,0.675,0.675,1400,0
KGROUP-WB,KGROUP-WB.KL,D,20180503,0.02,0.02,0.02,0.02,0,0
MAGNA PRIMA BERHAD [S] (7617.KL),MAGNA.KL,D,20180503,1,1.15,1,1.15,355,0
KIMLUN-WA,KIMLUN-WA.KL,D,20180503,0.54,0.54,0.54,0.54,0,0
MAGNI-TECH INDUSTRIES BERHAD [S] (7087.KL),MAGNI.KL,D,20180503,4.51,4.55,4.5,4.51,795,0
KMLOONG-WB,KMLOONG-WB.KL,D,20180503,0.325,0.34,0.325,0.34,132,0
MULTI-PURPOSE HOLDINGS BERHAD (3859.KL),MAGNUM.KL,D,20180503,1.81,1.81,1.79,1.81,2494,0
KNM-WB,KNM-WB.KL,D,20180503,0.045,0.045,0.045,0.045,0,0
MAH SING GROUP BERHAD [S] (8583.KL),MAHSING.KL,D,20180503,1.03,1.07,1.03,1.06,8027,0
KOMARK-WB,KOMARK-WB.KL,D,20180503,0.05,0.05,0.05,0.05,0,0
MAJUPERAK HOLDINGS BERHAD [S] (8141.KL),MJPERAK.KL,D,20180503,0.27,0.27,0.27,0.27,6,0
KOSSAN-CW,KOSSAN-CW.KL,D,20180503,0.05,0.05,0.05,0.05,0,0
MALAKOFF CORPORATION BERHAD [S] (5264.KL),MALAKOF.KL,D,20180503,0.89,0.9,0.885,0.885,23572,0
KOSSAN-CX,KOSSAN-CX.KL,D,20180503,0.04,0.04,0.04,0.04,100,0
MALAYAN BANKING BERHAD (1155.KL),MAYBANK.KL,D,20180503,10.6,10.8,10.6,10.7,163096,0
KPJ-CP,KPJ-CP.KL,D,20180503,0.095,0.095,0.095,0.095,0,0
MALAYAN FLOUR MILLS BERHAD [S] (3662.KL),MFLOUR.KL,D,20180503,1.53,1.54,1.52,1.54,3242,0
KPJ-WB,KPJ-WB.KL,D,20180503,0.115,0.13,0.115,0.13,1402,0
MALAYAN UNITED INDUSTRIES BERHAD (3891.KL),MUIIND.KL,D,20180503,0.17,0.17,0.17,0.17,2990,0
KSTAR-WA,KSTAR-WA.KL,D,20180503,0.04,0.045,0.035,0.035,39306,0
MALAYSIA AIRPORTS HOLDINGS BERHAD (5014.KL),AIRPORT.KL,D,20180503,9.02,9.02,8.85,8.91,18940,0
L&G-LA,L&G-LA.KL,D,20180503,0.09,0.095,0.09,0.095,1710,0
MALAYSIA BUILDING SOCIETY BERHAD (1171.KL),MBSB.KL,D,20180503,1.14,1.15,1.13,1.14,11306,0
LAYHONG-WA,LAYHONG-WA.KL,D,20180503,0.69,0.69,0.69,0.69,0,0
MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD [S] (5186.KL),MHB.KL,D,20180503,0.815,0.82,0.78,0.81,8270,0
LBS-CC,LBS-CC.KL,D,20180503,0.115,0.115,0.115,0.115,0,0
MALAYSIA PACIFIC CORPORATION BERHAD (6548.KL),MPCORP.KL,D,20180503,0.09,0.09,0.09,0.09,0,0
LBS-PA,LBS-PA.KL,D,20180503,1.11,1.11,1.11,1.11,0,0
MALAYSIA SMELTING CORPORATION BHD,MSC.KL,D,20180503,3.35,3.35,3.32,3.32,279,0
LBS BINA GROUP BHD - WA,LBS-WA.KL,D,20180503,0.49,0.49,0.49,0.49,300,0
MALAYSIA STEEL WORKS (KL) BHD [S] (5098.KL),MASTEEL.KL,D,20180503,0.79,0.8,0.78,0.78,33090,0
LBS-WB,LBS-WB.KL,D,20180503,0.4,0.435,0.4,0.435,54,0
MALAYSIAN BULK CARRIERS BERHAD [S] (5077.KL),MAYBULK.KL,D,20180503,0.65,0.65,0.635,0.635,357,0
LCTITAN-CG,LCTITAN-CG.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MNRB HOLDINGS BERHAD (6459.KL),MNRB.KL,D,20180503,2.42,2.42,2.42,2.42,0,0
LEWEKO-WB,LEWEKO-WB.KL,D,20180503,0.115,0.115,0.115,0.115,0,0
MALAYSIAN PACIFIC INDUSTRIES BERHAD [S] (3867.KL),MPI.KL,D,20180503,7.83,7.85,7.7,7.73,858,0
LONBISC-WA,LONBISC-WA.KL,D,20180503,0.055,0.055,0.055,0.055,0,0
MALAYSIAN RESOURCES CORPORATION BERHAD [S] (1651.KL),MRCB.KL,D,20180503,1.02,1.02,0.995,1,89726,0
LUSTER-WA,LUSTER-WA.KL,D,20180503,0.035,0.035,0.035,0.035,0,0
MALPAC HOLDINGS BERHAD (4936.KL),MALPAC.KL,D,20180503,1,1,1,1,0,0
LUSTER-WB,LUSTER-WB.KL,D,20180503,0.04,0.04,0.04,0.04,1170,0
MALTON BERHAD [S] (6181A.KL),MALTON.KL,D,20180503,0.805,0.81,0.8,0.805,2391,0
M3TECH-WA,M3TECH-WA.KL,D,20180503,0.04,0.04,0.04,0.04,0,0
MANAGEPAY SYSTEMS BERHAD [S] (0156.KL),MPAY.KL,D,20180503,0.18,0.18,0.175,0.175,6091,0
MAGNA-WB,MAGNA-WB.KL,D,20180503,0.32,0.32,0.32,0.32,0,0
MANULIFE HOLDINGS BERHAD (1058.KL),MANULFE.KL,D,20180503,2.9,2.9,2.9,2.9,0,0
MAGNUM-C3,MAGNUM-C3.KL,D,20180503,0.085,0.085,0.085,0.085,100,0
MARCO HOLDINGS BERHAD [S] (3514.KL),MARCO.KL,D,20180503,0.135,0.135,0.135,0.135,1500,0
MAHSING-C11,MAHSING-C11.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MARINE & GENERAL BERHAD [S] (5078.KL),M&G.KL,D,20180503,0.105,0.11,0.105,0.11,3044,0
MAHSING-C12,MAHSING-C12.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MASTER-PACK GROUP BHD,MASTER.KL,D,20180503,0.58,0.58,0.58,0.58,50,0
MAHSING-C13,MAHSING-C13.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MATANG,MATANG.KL,D,20180503,0.075,0.08,0.075,0.08,3452,0
MAHSING-C14,MAHSING-C14.KL,D,20180503,0.045,0.045,0.045,0.045,2000,0
MATRIX CONCEPTS HOLDINGS BERHAD (5236.KL),MATRIX.KL,D,20180503,2.08,2.09,2.01,2.01,3974,0
MAHSING-C15,MAHSING-C15.KL,D,20180503,0.065,0.065,0.065,0.065,4,0
MAXIS BERHAD [S] (6012.KL),MAXIS.KL,D,20180503,5.62,5.7,5.57,5.64,21256,0
MAHSING-C16,MAHSING-C16.KL,D,20180503,0.105,0.11,0.105,0.11,1765,0
MAXWELL INTERNATIONAL HOLDINGS BERHAD (5189.KL),MAXWELL.KL,D,20180503,0.015,0.015,0.01,0.01,35899,0
MAHSING-WC,MAHSING-WC.KL,D,20180503,0.07,0.08,0.07,0.08,21,0
MBWORLD,MBWORLD.KL,D,20180503,1.98,1.98,1.98,1.98,63,0
MALAKOFC10,MALAKOFC10.KL,D,20180503,0.06,0.06,0.06,0.06,2116,0
MBM RESOURCES BHD [S] (5983.KL),MBMR.KL,D,20180503,2.39,2.4,2.39,2.4,160,0
MALAKOF-C2,MALAKOF-C2.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MCEHLDG,MCEHLDG.KL,D,20180503,0.7,0.725,0.7,0.725,339,0
MALAKOF-C5,MALAKOF-C5.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MCLEAN TECHNOLOGIES BERHAD [S] (0167.KL),MCLEAN.KL,D,20180503,0.145,0.145,0.145,0.145,0,0
MALAKOF-C6,MALAKOF-C6.KL,D,20180503,0.005,0.005,0.005,0.005,200,0
MCT BERHAD [S] (5182.KL),MCT.KL,D,20180503,0.87,0.87,0.87,0.87,0,0
MALAKOF-C7,MALAKOF-C7.KL,D,20180503,0.11,0.11,0.11,0.11,1754,0
MEDA INC. BERHAD [S] (5040.KL),MEDAINC.KL,D,20180503,0.375,0.375,0.37,0.375,600,0
MALAKOF-C8,MALAKOF-C8.KL,D,20180503,0.025,0.025,0.025,0.025,1000,0
MEDIA CHINESE INTERNATIONAL LIMITED [S] (5090.KL),MEDIAC.KL,D,20180503,0.3,0.31,0.3,0.305,8038,0
MALAKOF-C9,MALAKOF-C9.KL,D,20180503,0.06,0.06,0.06,0.06,0,0
MEDIA PRIMA BERHAD (4502.KL),MEDIA.KL,D,20180503,0.315,0.33,0.315,0.325,13982,0
MALTON-WB,MALTON-WB.KL,D,20180503,0.03,0.03,0.025,0.03,5625,0
MEGA FIRST CORPORATION BERHAD [S] (3069.KL),MFCB.KL,D,20180503,3.3,3.3,3.28,3.29,88,0
MATRIX-CJ,MATRIX-CJ.KL,D,20180503,0.015,0.015,0.015,0.015,0,0
MEGASUN,MEGASUN.KL,D,20180503,0.16,0.16,0.16,0.16,0,0
MATRIX-WA,MATRIX-WA.KL,D,20180503,0.28,0.28,0.28,0.28,0,0
MELATI EHSAN HOLDINGS BERHAD [S] (5129.KL),MELATI.KL,D,20180503,0.69,0.69,0.69,0.69,0,0
MAXIS-C2,MAXIS-C2.KL,D,20180503,0.05,0.05,0.05,0.05,0,0
MELEWAR INDUSTRIAL GROUP BERHAD (3778.KL),MELEWAR.KL,D,20180503,0.19,0.195,0.19,0.195,860,0
MAXIS-C3,MAXIS-C3.KL,D,20180503,0.11,0.11,0.11,0.11,0,0
MENANG CORPORATION (M) BERHAD (1694.KL),MENANG.KL,D,20180503,0.41,0.435,0.41,0.43,680,0
MAXIS-C5,MAXIS-C5.KL,D,20180503,0.09,0.09,0.09,0.09,0,0
MENTIGA CORPORATION BERHAD [S] (5223.KL),MENTIGA.KL,D,20180503,0.59,0.59,0.59,0.59,1,0
MAXIS-C6,MAXIS-C6.KL,D,20180503,0.09,0.09,0.09,0.09,3200,0
MERCURY INDUSTRIES BERHAD [S] (8192.KL),MERCURY.KL,D,20180503,1.46,1.46,1.46,1.46,0,0
MAXIS-C7,MAXIS-C7.KL,D,20180503,0.165,0.18,0.165,0.18,1032,0
MERGE ENERGY BHD [S] (5006.KL),MERGE.KL,D,20180503,0.275,0.275,0.275,0.275,190,0
MAXWELL-WA,MAXWELL-WA.KL,D,20180503,0.005,0.005,0.005,0.005,0,0
MESB BERHAD [S] (7234.KL),MESB.KL,D,20180503,0.305,0.31,0.29,0.31,3261,0
MAYBANKC34,MAYBANKC34.KL,D,20180503,0.49,0.53,0.49,0.525,5101,0
MESINIAGA BERHAD [S] (5011.KL),MSNIAGA.KL,D,20180503,1.17,1.17,1.17,1.17,0,0
MAYBANKC35,MAYBANKC35.KL,D,20180503,0.285,0.285,0.285,0.285,0,0
METRO HEALTHCARE BERHAD (03005.KL),MHCARE.KL,D,20180503,0.34,0.34,0.34,0.34,0,0
MAYBANKC36,MAYBANKC36.KL,D,20180503,0.225,0.225,0.225,0.225,0,0
METROD HOLDINGS BERHAD (6149.KL),METROD.KL,D,20180503,1.7,1.7,1.7,1.7,0,0
MAYBANKC37,MAYBANKC37.KL,D,20180503,0.23,0.23,0.23,0.23,4264,0
METRONIC GLOBAL BERHAD [S] (0043.KL),MTRONIC.KL,D,20180503,0.045,0.05,0.045,0.05,295,0
MAYBANKC38,MAYBANKC38.KL,D,20180503,0.165,0.18,0.165,0.17,13470,0
MEXTER TECHNOLOGY BERHAD [S] (0075.KL),MEXTER.KL,D,20180503,0.39,0.39,0.385,0.385,1400,0
MAYBANKC39,MAYBANKC39.KL,D,20180503,0.11,0.12,0.11,0.115,16899,0
MGB BERHAD [S] (7595.KL),MGB.KL,D,20180503,1.27,1.27,1.27,1.27,0,0
MAYBANKC40,MAYBANKC40.KL,D,20180503,0.16,0.165,0.16,0.165,4412,0
MHC PLANTATIONS BHD. [S] (5026.KL),MHC.KL,D,20180503,0.73,0.73,0.72,0.72,70,0
MAYBANKC41,MAYBANKC41.KL,D,20180503,0.21,0.21,0.21,0.21,504,0
MICROLINK SOLUTIONS BERHAD [S] (0126.KL),MICROLN.KL,D,20180503,0.5,0.5,0.47,0.48,100,0
MBL-WA,MBL-WA.KL,D,20180503,0.4,0.4,0.4,0.4,13250,0
MIECO CHIPBOARD BERHAD [S] (5001.KL),MIECO.KL,D,20180503,0.46,0.505,0.46,0.5,61893,0
MBSB-C10,MBSB-C10.KL,D,20180503,0.065,0.065,0.065,0.065,0,0
MIKRO MSC BERHAD [S] (0112.KL),MIKROMB.KL,D,20180503,0.33,0.345,0.33,0.345,2446,0
MBSB-C11,MBSB-C11.KL,D,20180503,0.085,0.085,0.085,0.085,4,0
MILUX CORPORATION BERHAD [S] (7935.KL),MILUX.KL,D,20180503,0.75,0.75,0.75,0.75,0,0
MBSB-C12,MBSB-C12.KL,D,20180503,0.08,0.08,0.08,0.08,2000,0
