NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
FIHB,FIHB.KL,D,19980209,1.5,2,1.5,1.94,7240,0
FIHB,FIHB.KL,D,19980210,1.98,2.18,1.8,2,5760,0
FIHB,FIHB.KL,D,19980211,2.1,2.1,1.9,1.9,2440,0
FIHB,FIHB.KL,D,19980212,1.9,1.9,1.4,1.4,1350,0
FIHB,FIHB.KL,D,19980213,1.12,1.62,1.12,1.6,2280,0
FIHB,FIHB.KL,D,19980216,1.6,1.6,1.4,1.45,980,0
FIHB,FIHB.KL,D,19980217,1.5,1.55,1.45,1.53,990,0
FIHB,FIHB.KL,D,19980218,1.6,1.6,1.46,1.49,1140,0
FIHB,FIHB.KL,D,19980219,1.52,1.64,1.46,1.58,2030,0
FIHB,FIHB.KL,D,19980220,1.55,1.6,1.47,1.53,820,0
FIHB,FIHB.KL,D,19980223,1.53,1.55,1.46,1.48,260,0
FIHB,FIHB.KL,D,19980224,1.5,1.62,1.48,1.62,1060,0
FIHB,FIHB.KL,D,19980225,1.65,1.65,1.5,1.58,730,0
FIHB,FIHB.KL,D,19980226,1.5,1.58,1.5,1.55,400,0
FIHB,FIHB.KL,D,19980227,1.53,1.58,1.53,1.55,550,0
FIHB,FIHB.KL,D,19980302,1.55,1.57,1.5,1.5,250,0
FIHB,FIHB.KL,D,19980303,1.5,1.5,1.46,1.46,360,0
FIHB,FIHB.KL,D,19980304,1.4,1.42,1.35,1.39,420,0
FIHB,FIHB.KL,D,19980305,1.35,1.41,1.35,1.37,340,0
FIHB,FIHB.KL,D,19980306,1.36,1.38,1.3,1.31,640,0
FIHB,FIHB.KL,D,19980309,1.28,1.28,1.16,1.18,450,0
FIHB,FIHB.KL,D,19980310,1.2,1.38,1.2,1.38,240,0
FIHB,FIHB.KL,D,19980311,1.4,1.4,1.3,1.3,150,0
FIHB,FIHB.KL,D,19980312,1.3,1.3,1.22,1.22,170,0
FIHB,FIHB.KL,D,19980313,1.27,1.27,1.24,1.24,60,0
FIHB,FIHB.KL,D,19980316,1.3,1.3,1.26,1.28,100,0
FIHB,FIHB.KL,D,19980317,1.28,1.29,1.27,1.27,110,0
FIHB,FIHB.KL,D,19980318,1.29,1.29,1.28,1.29,100,0
FIHB,FIHB.KL,D,19980319,1.33,1.4,1.33,1.4,290,0
FIHB,FIHB.KL,D,19980320,1.4,1.4,1.35,1.37,110,0
FIHB,FIHB.KL,D,19980323,1.36,1.36,1.36,1.36,30,0
FIHB,FIHB.KL,D,19980324,1.38,1.38,1.2,1.35,190,0
FIHB,FIHB.KL,D,19980325,1.32,1.34,1.32,1.34,20,0
FIHB,FIHB.KL,D,19980326,1.31,1.41,1.27,1.41,130,0
FIHB,FIHB.KL,D,19980327,1.37,1.37,1.3,1.3,60,0
FIHB,FIHB.KL,D,19980330,1.21,1.25,1.21,1.25,100,0
FIHB,FIHB.KL,D,19980331,1.25,1.26,1.25,1.26,50,0
FIHB,FIHB.KL,D,19980401,1.22,1.22,1.15,1.15,130,0
FIHB,FIHB.KL,D,19980402,1.08,1.1,1.07,1.1,320,0
FIHB,FIHB.KL,D,19980403,1.06,1.06,1,1.03,220,0
FIHB,FIHB.KL,D,19980406,1.03,1.03,0.95,1,180,0
FIHB,FIHB.KL,D,19980408,1,1.06,1,1.05,300,0
FIHB,FIHB.KL,D,19980409,1.08,1.14,1.07,1.14,260,0
FIHB,FIHB.KL,D,19980410,1,1.12,1,1.12,30,0
FIHB,FIHB.KL,D,19980413,1.1,1.1,1.1,1.1,10,0
FIHB,FIHB.KL,D,19980414,1.02,1.02,0.93,0.95,150,0
FIHB,FIHB.KL,D,19980415,0.83,0.85,0.795,0.8,400,0
FIHB,FIHB.KL,D,19980416,0.78,0.78,0.72,0.78,690,0
FIHB,FIHB.KL,D,19980417,0.68,0.8,0.68,0.8,300,0
FIHB,FIHB.KL,D,19980420,0.8,0.84,0.8,0.825,210,0
FIHB,FIHB.KL,D,19980421,0.82,0.82,0.785,0.785,40,0
FIHB,FIHB.KL,D,19980422,0.78,0.8,0.78,0.795,230,0
FIHB,FIHB.KL,D,19980423,0.795,0.8,0.79,0.79,410,0
FIHB,FIHB.KL,D,19980424,0.79,0.8,0.785,0.8,230,0
FIHB,FIHB.KL,D,19980427,0.785,0.8,0.78,0.8,310,0
FIHB,FIHB.KL,D,19980429,0.78,0.78,0.77,0.77,110,0
FIHB,FIHB.KL,D,19980430,0.76,0.76,0.76,0.76,30,0
FIHB,FIHB.KL,D,19980504,0.75,0.75,0.75,0.75,30,0
FIHB,FIHB.KL,D,19980505,0.7,0.7,0.7,0.7,50,0
FIHB,FIHB.KL,D,19980506,0.7,0.7,0.69,0.69,30,0
FIHB,FIHB.KL,D,19980512,0.69,0.69,0.68,0.68,90,0
FIHB,FIHB.KL,D,19980513,0.68,0.68,0.68,0.68,90,0
FIHB,FIHB.KL,D,19980514,0.6,0.9,0.6,0.9,120,0
FIHB,FIHB.KL,D,19980515,0.78,0.78,0.78,0.78,10,0
FIHB,FIHB.KL,D,19980518,0.74,0.74,0.65,0.65,20,0
FIHB,FIHB.KL,D,19980521,0.8,0.8,0.8,0.8,60,0
FIHB,FIHB.KL,D,19980522,0.8,0.8,0.74,0.74,40,0
FIHB,FIHB.KL,D,19980527,0.7,0.7,0.7,0.7,10,0
FIHB,FIHB.KL,D,19980528,0.7,0.7,0.7,0.7,20,0
FIHB,FIHB.KL,D,19980529,0.705,0.71,0.705,0.71,90,0
FIHB,FIHB.KL,D,19980601,0.7,0.7,0.7,0.7,10,0
FIHB,FIHB.KL,D,19980602,0.7,0.73,0.7,0.73,30,0
FIHB,FIHB.KL,D,19980604,0.72,0.8,0.72,0.79,40,0
FIHB,FIHB.KL,D,19980605,0.75,0.8,0.73,0.755,440,0
FIHB,FIHB.KL,D,19980608,0.8,0.8,0.78,0.795,150,0
FIHB,FIHB.KL,D,19980609,0.8,0.82,0.8,0.82,310,0
FIHB,FIHB.KL,D,19980610,0.82,0.83,0.8,0.8,220,0
FIHB,FIHB.KL,D,19980611,0.79,0.8,0.78,0.8,50,0
FIHB,FIHB.KL,D,19980612,0.79,0.79,0.79,0.79,100,0
FIHB,FIHB.KL,D,19980615,0.8,0.8,0.78,0.78,180,0
FIHB,FIHB.KL,D,19980616,0.78,0.78,0.75,0.77,260,0
FIHB,FIHB.KL,D,19980617,0.77,0.77,0.77,0.77,10,0
FIHB,FIHB.KL,D,19980618,0.75,0.75,0.72,0.72,110,0
FIHB,FIHB.KL,D,19980619,0.7,0.7,0.7,0.7,530,0
FIHB,FIHB.KL,D,19980622,0.7,0.7,0.7,0.7,180,0
FIHB,FIHB.KL,D,19980623,0.69,0.7,0.69,0.7,400,0
FIHB,FIHB.KL,D,19980624,0.7,0.7,0.7,0.7,40,0
FIHB,FIHB.KL,D,19980625,0.7,0.7,0.7,0.7,30,0
FIHB,FIHB.KL,D,19980626,0.7,0.7,0.7,0.7,50,0
FIHB,FIHB.KL,D,19980629,0.7,0.73,0.7,0.715,690,0
FIHB,FIHB.KL,D,19980630,0.7,0.72,0.7,0.7,230,0
FIHB,FIHB.KL,D,19980702,0.72,0.78,0.72,0.78,120,0
FIHB,FIHB.KL,D,19980703,0.78,0.78,0.77,0.77,120,0
FIHB,FIHB.KL,D,19980707,0.77,0.77,0.77,0.77,20,0
FIHB,FIHB.KL,D,19980708,0.77,0.77,0.77,0.77,20,0
FIHB,FIHB.KL,D,19980709,0.8,0.8,0.8,0.8,160,0
FIHB,FIHB.KL,D,19980710,0.8,0.8,0.77,0.77,120,0
FIHB,FIHB.KL,D,19980713,0.77,0.77,0.75,0.76,1070,0
FIHB,FIHB.KL,D,19980714,0.76,0.76,0.75,0.76,80,0
FIHB,FIHB.KL,D,19980715,0.76,0.79,0.76,0.79,70,0
FIHB,FIHB.KL,D,19980716,0.78,0.78,0.78,0.78,20,0
FIHB,FIHB.KL,D,19980717,0.79,0.82,0.79,0.82,150,0
FIHB,FIHB.KL,D,19980720,0.78,0.78,0.78,0.78,10,0
FIHB,FIHB.KL,D,19980721,0.78,0.78,0.77,0.77,260,0
FIHB,FIHB.KL,D,19980723,0.76,0.77,0.76,0.77,110,0
FIHB,FIHB.KL,D,19980724,0.77,0.8,0.77,0.8,90,0
FIHB,FIHB.KL,D,19980727,0.8,0.81,0.79,0.8,430,0
FIHB,FIHB.KL,D,19980728,0.8,0.84,0.8,0.8,210,0
FIHB,FIHB.KL,D,19980729,0.8,0.83,0.8,0.8,170,0
FIHB,FIHB.KL,D,19980730,0.815,0.82,0.815,0.82,40,0
FIHB,FIHB.KL,D,19980731,0.82,0.85,0.78,0.78,790,0
FIHB,FIHB.KL,D,19980803,0.795,0.795,0.795,0.795,10,0
FIHB,FIHB.KL,D,19980804,0.82,0.82,0.78,0.8,110,0
FIHB,FIHB.KL,D,19980805,0.8,0.8,0.77,0.77,40,0
FIHB,FIHB.KL,D,19980806,0.77,0.77,0.75,0.75,30,0
FIHB,FIHB.KL,D,19980807,0.73,0.75,0.73,0.73,50,0
FIHB,FIHB.KL,D,19980810,0.715,0.73,0.715,0.73,100,0
FIHB,FIHB.KL,D,19980811,0.72,0.73,0.7,0.73,200,0
FIHB,FIHB.KL,D,19980812,0.725,0.75,0.71,0.75,90,0
FIHB,FIHB.KL,D,19980813,0.74,0.74,0.7,0.73,280,0
FIHB,FIHB.KL,D,19980814,0.73,0.73,0.7,0.7,130,0
FIHB,FIHB.KL,D,19980818,0.7,0.7,0.7,0.7,20,0
FIHB,FIHB.KL,D,19980819,0.7,0.73,0.7,0.73,50,0
FIHB,FIHB.KL,D,19980820,0.7,0.78,0.7,0.7,110,0
FIHB,FIHB.KL,D,19980825,0.72,0.72,0.72,0.72,20,0
FIHB,FIHB.KL,D,19980826,0.72,0.72,0.72,0.72,30,0
FIHB,FIHB.KL,D,19980827,0.7,0.72,0.7,0.71,50,0
FIHB,FIHB.KL,D,19980828,0.71,0.71,0.68,0.68,80,0
FIHB,FIHB.KL,D,19980901,0.67,0.67,0.67,0.67,220,0
FIHB,FIHB.KL,D,19980902,0.67,0.67,0.67,0.67,20,0
FIHB,FIHB.KL,D,19980903,0.7,0.7,0.7,0.7,10,0
FIHB,FIHB.KL,D,19980904,0.79,0.91,0.79,0.91,100,0
FIHB,FIHB.KL,D,19980907,1.1,1.1,1,1.05,520,0
FIHB,FIHB.KL,D,19980908,1,1.05,0.7,0.7,210,0
FIHB,FIHB.KL,D,19980909,0.85,0.85,0.85,0.85,20,0
FIHB,FIHB.KL,D,19980910,0.76,0.76,0.76,0.76,10,0
FIHB,FIHB.KL,D,19980911,0.76,0.76,0.76,0.76,40,0
FIHB,FIHB.KL,D,19980914,0.76,0.76,0.71,0.71,20,0
FIHB,FIHB.KL,D,19980915,0.9,0.91,0.7,0.7,80,0
FIHB,FIHB.KL,D,19980916,0.75,0.75,0.71,0.71,60,0
FIHB,FIHB.KL,D,19980917,0.73,0.73,0.73,0.73,40,0
FIHB,FIHB.KL,D,19980918,0.75,0.76,0.75,0.76,40,0
FIHB,FIHB.KL,D,19980921,0.755,0.755,0.74,0.74,140,0
FIHB,FIHB.KL,D,19980922,0.79,0.79,0.76,0.76,80,0
FIHB,FIHB.KL,D,19980923,0.78,0.78,0.78,0.78,90,0
FIHB,FIHB.KL,D,19980924,0.78,0.8,0.78,0.78,90,0
FIHB,FIHB.KL,D,19980925,0.77,0.77,0.77,0.77,10,0
FIHB,FIHB.KL,D,19981001,0.8,0.8,0.8,0.8,20,0
FIHB,FIHB.KL,D,19981002,0.8,0.85,0.8,0.85,290,0
FIHB,FIHB.KL,D,19981005,0.83,0.83,0.82,0.82,60,0
FIHB,FIHB.KL,D,19981007,0.8,0.84,0.8,0.82,70,0
FIHB,FIHB.KL,D,19981008,0.82,0.82,0.82,0.82,20,0
FIHB,FIHB.KL,D,19981009,0.83,0.84,0.83,0.84,60,0
FIHB,FIHB.KL,D,19981012,0.86,0.98,0.86,0.9,480,0
FIHB,FIHB.KL,D,19981013,0.9,0.9,0.855,0.86,190,0
FIHB,FIHB.KL,D,19981014,0.85,0.85,0.85,0.85,20,0
FIHB,FIHB.KL,D,19981015,0.85,0.88,0.85,0.88,70,0
FIHB,FIHB.KL,D,19981016,0.87,0.89,0.855,0.855,90,0
FIHB,FIHB.KL,D,19981020,0.89,0.9,0.88,0.88,50,0
FIHB,FIHB.KL,D,19981021,0.86,0.9,0.855,0.855,40,0
FIHB,FIHB.KL,D,19981022,0.855,0.95,0.855,0.95,30,0
FIHB,FIHB.KL,D,19981023,0.87,0.91,0.87,0.9,110,0
FIHB,FIHB.KL,D,19981026,0.86,0.86,0.86,0.86,20,0
FIHB,FIHB.KL,D,19981028,0.85,0.85,0.85,0.85,30,0
FIHB,FIHB.KL,D,19981029,0.86,0.86,0.84,0.86,80,0
FIHB,FIHB.KL,D,19981030,0.86,0.86,0.86,0.86,530,0
FIHB,FIHB.KL,D,19981102,0.84,0.87,0.84,0.84,560,0
FIHB,FIHB.KL,D,19981103,0.86,0.91,0.84,0.885,5870,0
FIHB,FIHB.KL,D,19981104,0.9,0.99,0.895,0.99,410,0
FIHB,FIHB.KL,D,19981105,1.03,1.06,0.98,0.985,910,0
FIHB,FIHB.KL,D,19981106,0.96,1.04,0.95,1.01,550,0
FIHB,FIHB.KL,D,19981109,1.05,1.23,1.05,1.2,1300,0
FIHB,FIHB.KL,D,19981110,1.2,1.44,1.11,1.44,1590,0
FIHB,FIHB.KL,D,19981111,1.49,1.67,1.41,1.44,4490,0
FIHB,FIHB.KL,D,19981112,1.47,1.47,1.28,1.29,950,0
FIHB,FIHB.KL,D,19981113,1.3,1.37,1.22,1.34,350,0
FIHB,FIHB.KL,D,19981116,1.34,1.34,1.27,1.29,240,0
FIHB,FIHB.KL,D,19981117,1.29,1.3,1.29,1.29,240,0
FIHB,FIHB.KL,D,19981118,1.36,1.49,1.2,1.27,520,0
FIHB,FIHB.KL,D,19981119,1.27,1.27,1.11,1.19,590,0
FIHB,FIHB.KL,D,19981120,1.28,1.3,1.21,1.3,680,0
FIHB,FIHB.KL,D,19981123,1.35,1.44,1.35,1.44,1830,0
FIHB,FIHB.KL,D,19981124,1.46,1.53,1.42,1.46,3090,0
FIHB,FIHB.KL,D,19981125,1.46,1.48,1.4,1.43,610,0
FIHB,FIHB.KL,D,19981126,1.4,1.5,1.4,1.45,460,0
FIHB,FIHB.KL,D,19981127,1.41,1.52,1.41,1.49,730,0
FIHB,FIHB.KL,D,19981130,1.52,1.6,1.49,1.53,3600,0
FIHB,FIHB.KL,D,19981201,1.51,1.7,1.51,1.62,2420,0
FIHB,FIHB.KL,D,19981202,1.7,1.72,1.55,1.6,1270,0
FIHB,FIHB.KL,D,19981203,1.62,1.64,1.55,1.62,1320,0
FIHB,FIHB.KL,D,19981204,1.68,1.89,1.65,1.77,4090,0
FIHB,FIHB.KL,D,19981207,1.9,1.93,1.75,1.75,2710,0
FIHB,FIHB.KL,D,19981208,1.74,1.8,1.65,1.68,1050,0
FIHB,FIHB.KL,D,19981209,1.56,1.74,1.56,1.74,720,0
FIHB,FIHB.KL,D,19981210,1.74,1.75,1.66,1.66,570,0
FIHB,FIHB.KL,D,19981211,1.66,1.7,1.6,1.68,400,0
FIHB,FIHB.KL,D,19981214,1.71,1.71,1.58,1.58,1040,0
FIHB,FIHB.KL,D,19981215,1.58,1.59,1.55,1.56,860,0
FIHB,FIHB.KL,D,19981216,1.56,1.56,1.5,1.5,340,0
FIHB,FIHB.KL,D,19981217,1.5,1.5,1.45,1.46,430,0
FIHB,FIHB.KL,D,19981218,1.5,1.54,1.5,1.52,160,0
FIHB,FIHB.KL,D,19981221,1.45,1.45,1.38,1.38,130,0
FIHB,FIHB.KL,D,19981222,1.36,1.36,1.17,1.2,590,0
FIHB,FIHB.KL,D,19981223,1.28,1.43,1.23,1.43,440,0
FIHB,FIHB.KL,D,19981228,1.3,1.35,1.3,1.31,80,0
FIHB,FIHB.KL,D,19981229,1.34,1.36,1.34,1.36,130,0
FIHB,FIHB.KL,D,19981230,1.3,1.32,1.3,1.32,60,0
FIHB,FIHB.KL,D,19981231,1.25,1.3,1.25,1.3,250,0
FIHB,FIHB.KL,D,19990104,1.2,1.21,1.2,1.21,190,0
FIHB,FIHB.KL,D,19990105,1.3,1.31,1.28,1.31,100,0
FIHB,FIHB.KL,D,19990106,1.31,1.38,1.3,1.38,330,0
FIHB,FIHB.KL,D,19990107,1.38,1.39,1.35,1.35,150,0
FIHB,FIHB.KL,D,19990108,1.32,1.36,1.32,1.33,70,0
FIHB,FIHB.KL,D,19990111,1.38,1.41,1.38,1.38,270,0
FIHB,FIHB.KL,D,19990112,1.38,1.38,1.38,1.38,10,0
FIHB,FIHB.KL,D,19990113,1.28,1.28,1.28,1.28,10,0
FIHB,FIHB.KL,D,19990114,1.26,1.3,1.26,1.28,190,0
FIHB,FIHB.KL,D,19990115,1.32,1.32,1.27,1.27,50,0
FIHB,FIHB.KL,D,19990121,1.27,1.32,1.27,1.31,60,0
FIHB,FIHB.KL,D,19990122,1.33,1.33,1.31,1.31,130,0
FIHB,FIHB.KL,D,19990125,1.33,1.33,1.31,1.31,90,0
FIHB,FIHB.KL,D,19990126,1.31,1.31,1.27,1.27,100,0
FIHB,FIHB.KL,D,19990127,1.26,1.26,1.25,1.26,70,0
FIHB,FIHB.KL,D,19990128,1.26,1.28,1.25,1.26,90,0
FIHB,FIHB.KL,D,19990129,1.26,1.26,1.26,1.26,20,0
FIHB,FIHB.KL,D,19990203,1.26,1.26,1.25,1.25,80,0
FIHB,FIHB.KL,D,19990204,1.18,1.2,1.18,1.18,220,0
FIHB,FIHB.KL,D,19990205,1.2,1.2,1.14,1.14,190,0
FIHB,FIHB.KL,D,19990208,1.1,1.12,1,1.12,90,0
FIHB,FIHB.KL,D,19990209,1.1,1.15,1.1,1.13,160,0
FIHB,FIHB.KL,D,19990210,1.13,1.13,1.12,1.13,70,0
FIHB,FIHB.KL,D,19990211,1.13,1.16,1.13,1.15,470,0
FIHB,FIHB.KL,D,19990212,1.15,1.19,1.15,1.16,1050,0
FIHB,FIHB.KL,D,19990218,1.18,1.18,1.18,1.18,30,0
FIHB,FIHB.KL,D,19990219,1.14,1.14,1.13,1.14,70,0
FIHB,FIHB.KL,D,19990222,1.01,1.1,1.01,1.1,60,0
FIHB,FIHB.KL,D,19990223,1.12,1.12,1.12,1.12,10,0
FIHB,FIHB.KL,D,19990224,1.1,1.1,1.03,1.03,300,0
FIHB,FIHB.KL,D,19990225,1.07,1.07,1.05,1.07,60,0
FIHB,FIHB.KL,D,19990301,1.08,1.08,1.06,1.06,60,0
FIHB,FIHB.KL,D,19990302,1.01,1.06,1.01,1.02,90,0
FIHB,FIHB.KL,D,19990303,1.01,1.05,1.01,1.05,40,0
FIHB,FIHB.KL,D,19990304,1,1,1,1,50,0
FIHB,FIHB.KL,D,19990309,1,1,1,1,20,0
FIHB,FIHB.KL,D,19990310,1,1,0.9,0.9,70,0
FIHB,FIHB.KL,D,19990311,0.9,0.9,0.86,0.87,30,0
FIHB,FIHB.KL,D,19990312,0.89,0.89,0.82,0.82,210,0
FIHB,FIHB.KL,D,19990317,0.82,0.82,0.805,0.805,110,0
FIHB,FIHB.KL,D,19990318,0.805,0.805,0.805,0.805,90,0
FIHB,FIHB.KL,D,19990319,0.8,0.805,0.8,0.8,130,0
FIHB,FIHB.KL,D,19990322,0.75,0.75,0.75,0.75,20,0
FIHB,FIHB.KL,D,19990323,0.75,0.75,0.68,0.68,180,0
FIHB,FIHB.KL,D,19990324,0.68,0.68,0.61,0.61,790,0
FIHB,FIHB.KL,D,19990325,0.61,0.63,0.585,0.615,630,0
FIHB,FIHB.KL,D,19990326,0.635,0.645,0.635,0.645,40,0
FIHB,FIHB.KL,D,19990330,0.645,0.68,0.605,0.66,50,0
FIHB,FIHB.KL,D,19990401,0.72,0.77,0.72,0.765,1060,0
FIHB,FIHB.KL,D,19990402,0.77,0.94,0.765,0.94,950,0
FIHB,FIHB.KL,D,19990405,0.85,0.9,0.77,0.77,360,0
FIHB,FIHB.KL,D,19990406,0.77,0.86,0.77,0.835,170,0
FIHB,FIHB.KL,D,19990407,0.78,0.78,0.725,0.74,130,0
FIHB,FIHB.KL,D,19990409,0.75,0.82,0.75,0.81,130,0
FIHB,FIHB.KL,D,19990412,0.85,0.85,0.765,0.765,80,0
FIHB,FIHB.KL,D,19990413,0.75,0.79,0.75,0.79,130,0
FIHB,FIHB.KL,D,19990414,0.795,0.795,0.795,0.795,20,0
FIHB,FIHB.KL,D,19990415,0.76,0.875,0.76,0.875,160,0
FIHB,FIHB.KL,D,19990416,0.92,0.94,0.88,0.9,670,0
FIHB,FIHB.KL,D,19990419,0.99,1,0.96,0.97,460,0
FIHB,FIHB.KL,D,19990420,0.96,0.96,0.92,0.92,190,0
FIHB,FIHB.KL,D,19990421,0.85,0.85,0.81,0.81,60,0
FIHB,FIHB.KL,D,19990422,0.89,0.92,0.88,0.92,170,0
FIHB,FIHB.KL,D,19990423,0.94,0.94,0.9,0.9,270,0
FIHB,FIHB.KL,D,19990426,0.92,1.12,0.92,1.12,900,0
FIHB,FIHB.KL,D,19990427,1.25,1.25,1.03,1.03,1030,0
FIHB,FIHB.KL,D,19990428,1.01,1.01,1,1,60,0
FIHB,FIHB.KL,D,19990429,1.03,1.05,1.03,1.05,110,0
FIHB,FIHB.KL,D,19990430,1.06,1.13,1.06,1.08,270,0
FIHB,FIHB.KL,D,19990503,1.12,1.12,1.01,1.01,200,0
FIHB,FIHB.KL,D,19990504,1,1.03,0.98,1.03,280,0
FIHB,FIHB.KL,D,19990505,1.05,1.13,1.05,1.09,440,0
FIHB,FIHB.KL,D,19990506,1.1,1.28,1.09,1.23,1060,0
FIHB,FIHB.KL,D,19990507,1.32,1.32,1.15,1.15,1010,0
FIHB,FIHB.KL,D,19990510,1.14,1.16,1.14,1.15,140,0
FIHB,FIHB.KL,D,19990511,1.18,1.27,1.18,1.21,570,0
FIHB,FIHB.KL,D,19990512,1.24,1.25,1.2,1.2,470,0
FIHB,FIHB.KL,D,19990513,1.17,1.17,1.16,1.16,180,0
FIHB,FIHB.KL,D,19990514,1.16,1.19,1.16,1.19,240,0
FIHB,FIHB.KL,D,19990517,1.28,1.28,1.16,1.2,270,0
FIHB,FIHB.KL,D,19990518,1.22,1.28,1.22,1.25,600,0
FIHB,FIHB.KL,D,19990519,1.3,1.38,1.26,1.26,750,0
FIHB,FIHB.KL,D,19990520,1.29,1.3,1.22,1.22,260,0
FIHB,FIHB.KL,D,19990521,1.28,1.41,1.28,1.33,1570,0
FIHB,FIHB.KL,D,19990524,1.39,1.39,1.25,1.25,900,0
FIHB,FIHB.KL,D,19990525,1.24,1.27,1.2,1.27,220,0
FIHB,FIHB.KL,D,19990526,1.28,1.28,1.18,1.18,210,0
FIHB,FIHB.KL,D,19990528,1.18,1.37,1.1,1.13,240,0
FIHB,FIHB.KL,D,19990531,1.08,1.08,1.01,1.01,330,0
FIHB,FIHB.KL,D,19990601,1.05,1.15,1.05,1.15,170,0
FIHB,FIHB.KL,D,19990602,1.23,1.23,1.13,1.13,110,0
FIHB,FIHB.KL,D,19990603,1.13,1.13,1.13,1.13,130,0
FIHB,FIHB.KL,D,19990604,1.1,1.1,1.07,1.07,110,0
FIHB,FIHB.KL,D,19990607,1.07,1.07,1.01,1.01,70,0
FIHB,FIHB.KL,D,19990608,1.08,1.12,1.08,1.12,150,0
FIHB,FIHB.KL,D,19990609,1.12,1.12,1.1,1.1,120,0
FIHB,FIHB.KL,D,19990610,1.15,1.16,1.15,1.16,120,0
FIHB,FIHB.KL,D,19990611,1.16,1.2,1.16,1.16,140,0
FIHB,FIHB.KL,D,19990614,1.16,1.24,1.16,1.22,130,0
FIHB,FIHB.KL,D,19990615,1.21,1.21,1.16,1.16,120,0
FIHB,FIHB.KL,D,19990616,1.16,1.25,1.16,1.22,450,0
FIHB,FIHB.KL,D,19990617,1.29,1.29,1.19,1.2,490,0
FIHB,FIHB.KL,D,19990618,1.2,1.21,1.19,1.19,70,0
FIHB,FIHB.KL,D,19990621,1.15,1.15,1.15,1.15,20,0
FIHB,FIHB.KL,D,19990622,1.08,1.17,1.08,1.17,40,0
FIHB,FIHB.KL,D,19990623,1.15,1.18,1.15,1.16,310,0
FIHB,FIHB.KL,D,19990624,1.17,1.2,1.17,1.2,310,0
FIHB,FIHB.KL,D,19990625,1.21,1.22,1.21,1.22,90,0
FIHB,FIHB.KL,D,19990628,1.27,1.4,1.27,1.38,1480,0
FIHB,FIHB.KL,D,19990629,1.4,1.47,1.4,1.41,1500,0
FIHB,FIHB.KL,D,19990630,1.43,1.45,1.35,1.36,740,0
FIHB,FIHB.KL,D,19990701,1.36,1.39,1.35,1.39,120,0
FIHB,FIHB.KL,D,19990702,1.35,1.37,1.35,1.37,110,0
FIHB,FIHB.KL,D,19990705,1.4,1.45,1.4,1.43,590,0
FIHB,FIHB.KL,D,19990706,1.5,1.62,1.48,1.6,2380,0
FIHB,FIHB.KL,D,19990707,1.63,1.78,1.59,1.6,2940,0
FIHB,FIHB.KL,D,19990708,1.65,1.65,1.6,1.62,650,0
FIHB,FIHB.KL,D,19990709,1.65,1.7,1.61,1.62,550,0
FIHB,FIHB.KL,D,19990712,1.62,1.7,1.62,1.63,930,0
FIHB,FIHB.KL,D,19990713,1.63,1.64,1.51,1.56,410,0
FIHB,FIHB.KL,D,19990714,1.5,1.68,1.5,1.61,510,0
FIHB,FIHB.KL,D,19990715,1.69,1.69,1.54,1.55,790,0
FIHB,FIHB.KL,D,19990716,1.55,1.69,1.55,1.55,460,0
FIHB,FIHB.KL,D,19990719,1.55,1.66,1.55,1.58,590,0
FIHB,FIHB.KL,D,19990720,1.63,1.74,1.63,1.63,910,0
FIHB,FIHB.KL,D,19990721,1.66,1.66,1.6,1.65,240,0
FIHB,FIHB.KL,D,19990722,1.65,1.65,1.55,1.55,100,0
FIHB,FIHB.KL,D,19990723,1.5,1.58,1.5,1.51,110,0
FIHB,FIHB.KL,D,19990726,1.4,1.42,1.21,1.26,150,0
FIHB,FIHB.KL,D,19990727,1.2,1.37,1.2,1.37,360,0
FIHB,FIHB.KL,D,19990728,1.39,1.39,1.2,1.2,190,0
FIHB,FIHB.KL,D,19990729,1.22,1.23,1.21,1.22,90,0
FIHB,FIHB.KL,D,19990802,1.16,1.16,1.14,1.14,80,0
FIHB,FIHB.KL,D,19990804,1.12,1.12,1.1,1.1,50,0
FIHB,FIHB.KL,D,19990805,1.12,1.12,1.06,1.06,90,0
FIHB,FIHB.KL,D,19990806,1.02,1.03,1,1.02,140,0
FIHB,FIHB.KL,D,19990810,1.02,1.06,1.01,1.06,150,0
FIHB,FIHB.KL,D,19990811,0.98,0.98,0.98,0.98,10,0
FIHB,FIHB.KL,D,19990812,1.01,1.14,1.01,1.14,110,0
FIHB,FIHB.KL,D,19990813,1.2,1.2,1.11,1.19,60,0
FIHB,FIHB.KL,D,19990816,1.2,1.2,1.04,1.04,150,0
FIHB,FIHB.KL,D,19990817,1.07,1.08,1.07,1.08,40,0
FIHB,FIHB.KL,D,19990818,1.08,1.22,1.08,1.22,50,0
FIHB,FIHB.KL,D,19990823,1.2,1.2,1.18,1.2,70,0
FIHB,FIHB.KL,D,19990824,1.22,1.43,1.22,1.43,80,0
FIHB,FIHB.KL,D,19990825,1.2,1.28,1.2,1.25,200,0
FIHB,FIHB.KL,D,19990827,1.2,1.2,1.09,1.18,70,0
FIHB,FIHB.KL,D,19990830,1.13,1.14,1.13,1.14,40,0
FIHB,FIHB.KL,D,19990909,1.14,1.14,1.13,1.13,20,0
FIHB,FIHB.KL,D,19990910,1.1,1.1,1.1,1.1,10,0
