NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
HARTA-C6,HARTA-C6.KL,D,20180426,0.125,0.135,0.125,0.135,3100,0
HONG LEONG FINANCIAL GROUP BERHAD (1082.KL),HLFG.KL,D,20180426,19.48,19.5,19.2,19.36,1098,0
HARTA-C7,HARTA-C7.KL,D,20180426,0.19,0.2,0.19,0.2,461,0
HONG LEONG INDUSTRIES BERHAD (3301.KL),HLIND.KL,D,20180426,10.8,10.8,10.8,10.8,20,0
HARTA-C8,HARTA-C8.KL,D,20180426,0.155,0.17,0.155,0.17,577,0
HOVID BERHAD [S] (7213.KL),HOVID.KL,D,20180426,0.33,0.335,0.33,0.335,2414,0
HARTA-C9,HARTA-C9.KL,D,20180426,0.09,0.105,0.09,0.105,8815,0
HSSEB,HSSEB.KL,D,20180426,1.48,1.48,1.41,1.43,834,0
HCK-WA,HCK-WA.KL,D,20180426,0.3,0.3,0.3,0.3,0,0
HUA YANG BERHAD [S] (5062.KL),HUAYANG.KL,D,20180426,0.455,0.475,0.455,0.475,1803,0
HENGYUAN-CH,HENGYUAN-CH.KL,D,20180426,0.145,0.155,0.135,0.14,106905,0
HUBLINE BERHAD [S] (7013.KL),HUBLINE.KL,D,20180426,0.11,0.11,0.1,0.105,186283,0
HENGYUAN-CI,HENGYUAN-CI.KL,D,20180426,0.085,0.085,0.07,0.075,4460,0
HUME INDUSTRIES BERHAD [S] (5000.KL),HUMEIND.KL,D,20180426,1.65,1.65,1.65,1.65,0,0
HENGYUAN-CJ,HENGYUAN-CJ.KL,D,20180426,0.065,0.065,0.06,0.06,546,0
HUP SENG INDUSTRIES BERHAD [S] (5024.KL),HUPSENG.KL,D,20180426,1.1,1.1,1.08,1.09,488,0
HENGYUAN-CK,HENGYUAN-CK.KL,D,20180426,0.055,0.055,0.055,0.055,200,0
HWA TAI INDUSTRIES BERHAD [S] (8478.KL),HWATAI.KL,D,20180426,0.35,0.35,0.35,0.35,180,0
HENGYUAN-CL,HENGYUAN-CL.KL,D,20180426,0.1,0.1,0.095,0.095,495,0
I-BHD (NEICO),IBHD.KL,D,20180426,0.47,0.475,0.47,0.475,749,0
HENGYUAN-CM,HENGYUAN-CM.KL,D,20180426,0.02,0.025,0.02,0.02,47305,0
IBRACO BERHAD [S] (5084.KL),IBRACO.KL,D,20180426,0.62,0.62,0.51,0.51,246,0
HENGYUAN-CN,HENGYUAN-CN.KL,D,20180426,0.03,0.03,0.03,0.03,615,0
ICAPITAL.BIZ BERHAD (5108.KL),ICAP.KL,D,20180426,2.54,2.7,2.54,2.65,495,0
HENGYUAN-CO,HENGYUAN-CO.KL,D,20180426,0.04,0.04,0.035,0.04,7220,0
ICON OFFSHORE BERHAD (5255.KL),ICON.KL,D,20180426,0.19,0.195,0.19,0.195,23111,0
HENGYUAN-CP,HENGYUAN-CP.KL,D,20180426,0.02,0.02,0.02,0.02,1050,0
IDEAL JACOBS (MALAYSIA) CORPORATION BHD [S] (0162.KL),IJACOBS.KL,D,20180426,0.305,0.315,0.305,0.315,1533,0
HENGYUAN-CQ,HENGYUAN-CQ.KL,D,20180426,0.025,0.025,0.02,0.02,8000,0
EQUATOR LIFE SCIENCE BHD (0081.KL),IDEAL.KL,D,20180426,0.6,0.6,0.6,0.6,20,0
HENGYUAN-CR,HENGYUAN-CR.KL,D,20180426,0.025,0.025,0.025,0.025,0,0
IDIMENSION CONSOLIDATED BHD [S] (0174.KL),IDMENSN.KL,D,20180426,0.04,0.04,0.04,0.04,500,0
HENGYUAN-CS,HENGYUAN-CS.KL,D,20180426,0.105,0.105,0.105,0.105,0,0
IFCA MSC BERHAD [S] (0023.KL),IFCAMSC.KL,D,20180426,0.28,0.285,0.275,0.28,4300,0
HENGYUAN-CT,HENGYUAN-CT.KL,D,20180426,0.04,0.04,0.04,0.04,0,0
IGBB,IGBB.KL,D,20180426,2.95,2.95,2.94,2.95,53,0
HENGYUAN-CU,HENGYUAN-CU.KL,D,20180426,0.04,0.04,0.04,0.04,1500,0
IGB REAL ESTATE INVESTMENT TRUST (5227.KL),IGBREIT.KL,D,20180426,1.55,1.62,1.55,1.55,33970,0
HENGYUAN-CV,HENGYUAN-CV.KL,D,20180426,0.14,0.14,0.14,0.14,3150,0
IHH HEALTHCARE BERHAD [S] (5225.KL),IHH.KL,D,20180426,6.05,6.07,6,6.06,32747,0
HENGYUAN-CW,HENGYUAN-CW.KL,D,20180426,0.14,0.145,0.135,0.14,22280,0
IJM CORPORATION BERHAD [S] (3336.KL),IJM.KL,D,20180426,2.61,2.73,2.6,2.73,35815,0
HEVEABOARD WB,HEVEA-WB.KL,D,20180426,0.55,0.55,0.55,0.55,0,0
IJM PLANTATIONS BERHAD [S] (2216.KL),IJMPLNT.KL,D,20180426,2.34,2.34,2.34,2.34,0,0
HIAPTEK-LA,HIAPTEK-LA.KL,D,20180426,0.385,0.385,0.385,0.385,1612,0
IKHMAS,IKHMAS.KL,D,20180426,0.38,0.38,0.37,0.37,4569,0
HIAPTEK-WB,HIAPTEK-WB.KL,D,20180426,0.18,0.18,0.17,0.175,8892,0
IMASPRO CORPORATION BERHAD [S] (7222.KL),IMASPRO.KL,D,20180426,2.1,2.1,2.1,2.1,0,0
HIBISCS-CA,HIBISCS-CA.KL,D,20180426,0.09,0.09,0.08,0.085,4475,0
INARI,INARI.KL,D,20180426,1.79,1.82,1.76,1.77,55479,0
HIBISCS-CB,HIBISCS-CB.KL,D,20180426,0.095,0.095,0.095,0.095,0,0
INCH KENNETH KAJANG RUBBER PUBLIC LTD CO [S] (2607.KL),INCKEN.KL,D,20180426,0.685,0.69,0.685,0.69,150,0
HIBISCS-CC,HIBISCS-CC.KL,D,20180426,0.035,0.035,0.03,0.03,10050,0
INDUSTRONICS BERHAD [S] (9393.KL),ITRONIC.KL,D,20180426,0.135,0.135,0.135,0.135,0,0
HIBISCS-CD,HIBISCS-CD.KL,D,20180426,0.035,0.035,0.03,0.03,3500,0
INIX TECHNOLOGIES HOLDINGS BERHAD [S] (0094.KL),INIX.KL,D,20180426,0.075,0.08,0.075,0.075,3178,0
HIBISCS-CE,HIBISCS-CE.KL,D,20180426,0.075,0.075,0.075,0.075,2000,0
INNITY CORPORATION BERHAD [S] (0147.KL),INNITY.KL,D,20180426,0.65,0.65,0.65,0.65,0,0
HIBISCS-CF,HIBISCS-CF.KL,D,20180426,0.05,0.05,0.05,0.05,0,0
INNOPRISE PLANTATIONS BERHAD [S] (6262.KL),INNO.KL,D,20180426,0.84,0.845,0.84,0.845,60,0
HIBISCS-CG,HIBISCS-CG.KL,D,20180426,0.095,0.1,0.09,0.095,42147,0
INSAS BERHAD (3379.KL),INSAS.KL,D,20180426,0.78,0.78,0.75,0.765,2497,0
HIBISCS-WC,HIBISCS-WC.KL,D,20180426,0.39,0.4,0.37,0.38,236074,0
INTA,INTA.KL,D,20180426,0.32,0.32,0.32,0.32,475,0
HIL-WB,HIL-WB.KL,D,20180426,0.3,0.3,0.3,0.3,0,0
INTEGRATED LOGISTICS BHD [S] (5614.KL),ILB.KL,D,20180426,0.58,0.58,0.58,0.58,4,0
HLT-WA,HLT-WA.KL,D,20180426,0.145,0.15,0.145,0.145,2297,0
IOI CORPORATION BERHAD (1961.KL),IOICORP.KL,D,20180426,4.78,4.8,4.77,4.77,19315,0
HOHUP-WA,HOHUP-WA.KL,D,20180426,0.035,0.035,0.035,0.035,416,0
IOI PROPERTIES GROUP BERHAD [S] (5249.KL),IOIPG.KL,D,20180426,1.52,1.57,1.52,1.57,12962,0
HOMERIZ-WA,HOMERIZ-WA.KL,D,20180426,0.11,0.11,0.11,0.11,0,0
IPMUDA BERHAD [S] (5673.KL),IPMUDA.KL,D,20180426,0.805,0.805,0.805,0.805,0,0
HOVID-WB,HOVID-WB.KL,D,20180426,0.15,0.15,0.15,0.15,0,0
IQ GROUP HOLDINGS BERHAD [S] (5107.KL),IQGROUP.KL,D,20180426,1.16,1.23,1.16,1.23,100,0
HSI-C1T,HSI-C1T.KL,D,20180426,0.71,0.71,0.71,0.71,0,0
IREKA CORPORATION BERHAD (8834.KL),IREKA.KL,D,20180426,0.61,0.64,0.61,0.64,200,0
HSI-C1U,HSI-C1U.KL,D,20180426,1.7,1.7,1.7,1.7,0,0
IRE-TEX CORPORATION BERHAD [S] (7183.KL),IRETEX.KL,D,20180426,0.22,0.235,0.22,0.225,63348,0
HSI-C1V,HSI-C1V.KL,D,20180426,0.65,0.65,0.57,0.615,1813,0
IRIS CORPORATION BERHAD [S] (0010.KL),IRIS.KL,D,20180426,0.17,0.175,0.165,0.17,110582,0
HSI-C1W,HSI-C1W.KL,D,20180426,1.55,1.55,1.55,1.55,0,0
ISKANDAR WATERFRONT CITY BERHAD (1589.KL),IWCITY.KL,D,20180426,0.715,0.735,0.715,0.72,25470,0
HSI-C1X,HSI-C1X.KL,D,20180426,0.23,0.235,0.205,0.225,52328,0
IVORY PROPERTIES GROUP BERHAD [S] (5175.KL),IVORY.KL,D,20180426,0.28,0.3,0.25,0.3,1205,0
HSI-C1Y,HSI-C1Y.KL,D,20180426,0.525,0.535,0.435,0.47,71209,0
JADI IMAGING HOLDINGS BERHAD [S] (7223.KL),JADI.KL,D,20180426,0.05,0.05,0.05,0.05,0,0
HSI-C3A,HSI-C3A.KL,D,20180426,0.36,0.365,0.3,0.335,19606,0
JAG BERHAD (0024.KL),JAG.KL,D,20180426,0.075,0.075,0.075,0.075,1700,0
HSI-C3B,HSI-C3B.KL,D,20180426,0.455,0.465,0.41,0.435,289841,0
JAKS RESOURCES BERHAD (4723.KL),JAKS.KL,D,20180426,1.42,1.45,1.42,1.45,6413,0
HSI-C3C,HSI-C3C.KL,D,20180426,0.13,0.13,0.11,0.115,30210,0
JASA KITA BERHAD (8648.KL),JASKITA.KL,D,20180426,0.135,0.135,0.135,0.135,4180,0
HSI-C3D,HSI-C3D.KL,D,20180426,0.265,0.275,0.25,0.26,157993,0
JAYA TIASA HOLDINGS BHD [S] (4383.KL),JTIASA.KL,D,20180426,0.795,0.805,0.795,0.8,4925,0
HSI-C3E,HSI-C3E.KL,D,20180426,0.47,0.48,0.39,0.42,587447,0
JAYCORP BERHAD [S] (7152.KL),JAYCORP.KL,D,20180426,0.945,0.945,0.945,0.945,0,0
HSI-C3F,HSI-C3F.KL,D,20180426,0.72,0.725,0.64,0.66,8586,0
JCBNEXT,JCBNEXT.KL,D,20180426,1.78,1.78,1.78,1.78,150,0
HSI-C3G,HSI-C3G.KL,D,20180426,1,1.01,0.89,0.905,2814,0
JCY INTERNATIONAL BERHAD [S] (5161.KL),JCY.KL,D,20180426,0.305,0.32,0.295,0.32,19401,0
HSI-H2V,HSI-H2V.KL,D,20180426,0.015,0.015,0.015,0.015,0,0
JERASIA CAPITAL BERHAD [S] (8931.KL),JERASIA.KL,D,20180426,0.37,0.37,0.37,0.37,300,0
HSI-H2W,HSI-H2W.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
JF TECHNOLOGY BERHAD [S] (0146.KL),JFTECH.KL,D,20180426,0.73,0.745,0.685,0.72,213,0
HSI-H2X,HSI-H2X.KL,D,20180426,0.185,0.235,0.175,0.22,33100,0
JHM CONSOLIDATION BERHAD [S] (0127.KL),JHM.KL,D,20180426,1,1.05,1,1.04,16033,0
HSI-H2Y,HSI-H2Y.KL,D,20180426,0.355,0.45,0.34,0.415,39396,0
JIANKUN INTERNATIONAL BERHAD (8923.KL),JIANKUN.KL,D,20180426,0.35,0.35,0.335,0.35,310,0
HSI-H2Z,HSI-H2Z.KL,D,20180426,0.275,0.345,0.27,0.32,467385,0
JKGLAND,JKGLAND.KL,D,20180426,0.085,0.085,0.085,0.085,6000,0
HSI-H4A,HSI-H4A.KL,D,20180426,0.465,0.585,0.44,0.51,872614,0
JM EDUCATION GROUP BERHAD (03003.KL),JMEDU.KL,D,20180426,0.53,0.53,0.53,0.53,0,0
HSI-H4B,HSI-H4B.KL,D,20180426,0.545,0.625,0.53,0.595,540314,0
JMR CONGLOMERATION BERHAD [S] (7043.KL),JMR.KL,D,20180426,0.99,0.995,0.99,0.995,400,0
HSI-H4C,HSI-H4C.KL,D,20180426,0.775,0.88,0.75,0.85,12479,0
JOHAN HOLDINGS BERHAD (3441.KL),JOHAN.KL,D,20180426,0.225,0.24,0.225,0.24,128,0
HSI-H4D,HSI-H4D.KL,D,20180426,1.13,1.26,1.12,1.22,3512,0
JOHORE TIN BERHAD [S] (7167.KL),JOHOTIN.KL,D,20180426,0.925,0.925,0.91,0.92,781,0
HSI-H4E,HSI-H4E.KL,D,20180426,0.765,0.845,0.765,0.835,3512,0
K & N KENANGA HOLDINGS BERHAD (6483.KL),KENANGA.KL,D,20180426,0.565,0.565,0.565,0.565,1161,0
HSI-H4F,HSI-H4F.KL,D,20180426,1.04,1.15,1.04,1.11,2142,0
K.SENG SENG CORPORATION BERHAD [S] (5192.KL),KSSC.KL,D,20180426,0.44,0.44,0.44,0.44,0,0
HSI-H4G,HSI-H4G.KL,D,20180426,0.72,0.815,0.72,0.785,2670,0
KAMDAR GROUP (M) BERHAD [S] (8672.KL),KAMDAR.KL,D,20180426,0.35,0.35,0.35,0.35,0,0
HSI-H4H,HSI-H4H.KL,D,20180426,1.01,1.04,1.01,1.04,556,0
KANGER INTERNATIONAL BERHAD (0170.KL),KANGER.KL,D,20180426,0.1,0.105,0.1,0.105,4977,0
HSSEB-WA,HSSEB-WA.KL,D,20180426,0.495,0.495,0.485,0.485,960,0
KARAMBUNAI CORP BHD (3115.KL),KBUNAI.KL,D,20180426,0.075,0.075,0.075,0.075,9710,0
HUBLINE BHD - WA,HUBLINE-WA.KL,D,20180426,0.015,0.015,0.015,0.015,0,0
KAREX BERHAD (5247.KL),KAREX.KL,D,20180426,0.765,0.77,0.765,0.765,2611,0
HUBLINE-WB,HUBLINE-WB.KL,D,20180426,0.055,0.055,0.055,0.055,2000,0
KARYON INDUSTRIES BERHAD [S] (0054.KL),KARYON.KL,D,20180426,0.17,0.17,0.17,0.17,2400,0
HWGB-WD,HWGB-WD.KL,D,20180426,0.06,0.06,0.055,0.055,2573,0
KAWAN FOOD BERHAD [S] (7216.KL),KAWAN.KL,D,20180426,2.1,2.1,2.1,2.1,0,0
IBHD-LB,IBHD-LB.KL,D,20180426,0.345,0.345,0.345,0.345,0,0
KECK SENG (MALAYSIA) BERHAD (3476.KL),KSENG.KL,D,20180426,4.02,4.02,3.99,4,242,0
IBHD-WA,IBHD-WA.KL,D,20180426,0.055,0.055,0.05,0.05,938,0
KEIN HING INTERNATIONAL BERHAD [S] (7199.KL),KEINHIN.KL,D,20180426,0.5,0.5,0.5,0.5,110,0
IDEAL-WB,IDEAL-WB.KL,D,20180426,0.11,0.11,0.11,0.11,0,0
KEJURUTERAAN ASASTERA BERHAD [S] (0193.KL),KAB.KL,D,20180426,0.22,0.225,0.22,0.225,1416,0
IDMENSN-WA,IDMENSN-WA.KL,D,20180426,0.015,0.015,0.015,0.015,0,0
KELINGTON GROUP BERHAD [S] (0151.KL),KGB.KL,D,20180426,0.72,0.72,0.72,0.72,460,0
IGBB-PA,IGBB-PA.KL,D,20180426,1.27,1.27,1.27,1.27,0,0
KEN HOLDINGS BERHAD [S] (7323.KL),KEN.KL,D,20180426,0.85,0.85,0.85,0.85,200,0
IGBB-PB,IGBB-PB.KL,D,20180426,3.28,3.28,3.28,3.28,0,0
KERJAYA,KERJAYA.KL,D,20180426,1.47,1.51,1.46,1.47,1615,0
IHH-C5,IHH-C5.KL,D,20180426,0.085,0.085,0.085,0.085,0,0
KESM INDUSTRIES BERHAD (9334.KL),KESM.KL,D,20180426,15.8,15.82,15.74,15.74,92,0
IHH-C6,IHH-C6.KL,D,20180426,0.145,0.145,0.145,0.145,0,0
KEY ALLIANCE GROUP BERHAD (0036.KL),KGROUP.KL,D,20180426,0.065,0.065,0.065,0.065,3155,0
IHS046000824,IHS046000824.KL,D,20180426,97.5,97.5,97.5,97.5,0,0
KEY ASIC BERHAD [S] (0143.KL),KEYASIC.KL,D,20180426,0.14,0.145,0.135,0.14,54414,0
IJM-C10,IJM-C10.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
KHEE SAN BERHAD [S] (6203.KL),KHEESAN.KL,D,20180426,0.585,0.62,0.585,0.62,2160,0
IJM-C11,IJM-C11.KL,D,20180426,0.025,0.025,0.025,0.025,0,0
KHIND HOLDINGS BERHAD [S] (7062.KL),KHIND.KL,D,20180426,1.8,1.8,1.8,1.8,40,0
IJM-C12,IJM-C12.KL,D,20180426,0.02,0.02,0.02,0.02,300,0
KIA LIM BERHAD [S] (6211.KL),KIALIM.KL,D,20180426,0.3,0.34,0.28,0.34,210,0
IJM-C13,IJM-C13.KL,D,20180426,0.055,0.065,0.055,0.065,4222,0
KIAN JOO CAN FACTORY BERHAD [S] (3522.KL),KIANJOO.KL,D,20180426,2.6,2.61,2.6,2.61,90,0
IJM-C14,IJM-C14.KL,D,20180426,0.005,0.005,0.005,0.005,4433,0
KIM HIN INDUSTRY BERHAD [S] (5371.KL),KIMHIN.KL,D,20180426,1.4,1.4,1.4,1.4,0,0
IJM-C15,IJM-C15.KL,D,20180426,0.09,0.09,0.09,0.09,1446,0
KIM LOONG RESOURCES BERHAD [S] (5027.KL),KMLOONG.KL,D,20180426,1.33,1.33,1.29,1.29,1654,0
IJM-C16,IJM-C16.KL,D,20180426,0.135,0.145,0.135,0.145,620,0
KTC,KTC.KL,D,20180426,0.145,0.145,0.14,0.14,200,0
IJM-C17,IJM-C17.KL,D,20180426,0.105,0.105,0.105,0.105,0,0
KIMLUN CORPORATION BERHAD [S] (5171.KL),KIMLUN.KL,D,20180426,2.15,2.15,2.15,2.15,0,0
IJM-C8,IJM-C8.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
KINSTEEL BHD (5060.KL),KINSTEL.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
IJM-C9,IJM-C9.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
KIPREIT,KIPREIT.KL,D,20180426,0.78,0.8,0.78,0.795,2870,0
INARI-C10,INARI-C10.KL,D,20180426,0.075,0.075,0.075,0.075,0,0
KKB ENGINEERING BERHAD [S] (9466.KL),KKB.KL,D,20180426,0.93,0.935,0.93,0.93,190,0
INARI-C11,INARI-C11.KL,D,20180426,0.04,0.04,0.03,0.03,4400,0
KLCC PROPERTY HOLDINGS BERHAD (5235.KL),KLCC.KL,D,20180426,7.18,7.23,7.18,7.21,6404,0
INARI-C12,INARI-C12.KL,D,20180426,0.035,0.04,0.03,0.03,1182,0
KLUANG RUBBER COMPANY (MALAYA) BERHAD (2453.KL),KLUANG.KL,D,20180426,4,4,4,4,1,0
INARI-C13,INARI-C13.KL,D,20180426,0.07,0.075,0.07,0.07,10312,0
KNM GROUP BERHAD [S] (7164.KL),KNM.KL,D,20180426,0.21,0.21,0.205,0.205,81070,0
INARI-C14,INARI-C14.KL,D,20180426,0.135,0.14,0.13,0.13,769,0
KNUSFORD BERHAD [S] (5035.KL),KNUSFOR.KL,D,20180426,0.65,0.65,0.65,0.65,10,0
INARI-C15,INARI-C15.KL,D,20180426,0.02,0.02,0.02,0.02,12700,0
KOBAY TECHNOLOGY BERHAD [S] (6971.KL),KOBAY.KL,D,20180426,1.07,1.07,1.02,1.02,667,0
INARI-C4,INARI-C4.KL,D,20180426,0.04,0.04,0.04,0.04,0,0
KOMARKCORP BERHAD (7017.KL),KOMARK.KL,D,20180426,0.175,0.175,0.17,0.175,1625,0
INARI-C6,INARI-C6.KL,D,20180426,0.12,0.12,0.12,0.12,0,0
K-ONE TECHNOLOGY BHD,K1.KL,D,20180426,0.145,0.145,0.145,0.145,500,0
INARI-C7,INARI-C7.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
KONSORTIUM TRANSNASIONAL BERHAD [S] (4847.KL),KTB.KL,D,20180426,0.105,0.105,0.105,0.105,510,0
INARI-C8,INARI-C8.KL,D,20180426,0.055,0.055,0.055,0.055,80,0
KOSSAN RUBBER INDUSTRIES BERHAD [S] (7153.KL),KOSSAN.KL,D,20180426,6.78,6.78,6.45,6.45,3846,0
INARI-C9,INARI-C9.KL,D,20180426,0.1,0.11,0.1,0.11,900,0
KOTRA INDUSTRIES BERHAD [S] (0002.KL),KOTRA.KL,D,20180426,1.67,1.67,1.67,1.67,0,0
INARI-WA,INARI-WA.KL,D,20180426,1.65,1.65,1.65,1.65,25,0
KPJ HEALTHCARE BERHAD [S] (5878.KL),KPJ.KL,D,20180426,0.91,0.915,0.905,0.91,8941,0
INARI-WB,INARI-WB.KL,D,20180426,1.24,1.29,1.23,1.23,1167,0
KPS CONSORTIUM BERHAD [S] (9121.KL),KPSCB.KL,D,20180426,0.535,0.535,0.525,0.53,1681,0
INIX-WA,INIX-WA.KL,D,20180426,0.045,0.045,0.04,0.045,540,0
KRETAM HOLDINGS BERHAD [S] (1996.KL),KRETAM.KL,D,20180426,0.815,0.815,0.81,0.81,8241,0
INSAS-PA,INSAS-PA.KL,D,20180426,0.96,0.96,0.96,0.96,0,0
KRONOLOGI ASIA BERHAD [S] (0176.KL),KRONO.KL,D,20180426,0.62,0.64,0.61,0.62,17716,0
INSAS-WB,INSAS-WB.KL,D,20180426,0.22,0.22,0.2,0.21,672,0
KSL HOLDINGS BERHAD [S] (5038.KL),KSL.KL,D,20180426,0.935,0.94,0.925,0.925,6410,0
IOICORP-C15,IOICORP-C15.KL,D,20180426,0.17,0.17,0.17,0.17,0,0
K-STAR SPORTS LIMITED,KSTAR.KL,D,20180426,0.115,0.125,0.11,0.115,76849,0
IOICORP-C16,IOICORP-C16.KL,D,20180426,0.15,0.15,0.15,0.15,0,0
KUALA LUMPUR KEPONG BERHAD [S] (2445.KL),KLK.KL,D,20180426,25.68,25.68,25.4,25.5,8145,0
IOICORP-C17,IOICORP-C17.KL,D,20180426,0.15,0.155,0.15,0.155,2100,0
KUANTAN FLOUR MILLS BHD [S] (8303Z.KL),KFM.KL,D,20180426,0.135,0.135,0.135,0.135,0,0
IOIPG-CP,IOIPG-CP.KL,D,20180426,0.025,0.025,0.025,0.025,0,0
KUB MALAYSIA BERHAD [S] (6874.KL),KUB.KL,D,20180426,0.4,0.405,0.395,0.4,3777,0
IOIPG-CQ,IOIPG-CQ.KL,D,20180426,0.01,0.01,0.01,0.01,0,0
KUCHAI DEVELOPMENT BERHAD (2186.KL),KUCHAI.KL,D,20180426,2.18,2.21,2.18,2.21,156,0
IOIPG-CR,IOIPG-CR.KL,D,20180426,0.01,0.01,0.01,0.01,18885,0
KUMPULAN FIMA BERHAD [S] (6491.KL),KFIMA.KL,D,20180426,1.46,1.46,1.46,1.46,0,0
IREKA-WB,IREKA-WB.KL,D,20180426,0.11,0.11,0.11,0.11,100,0
KUMPULAN H&L HIGH-TECH BHD,HIGHTEC.KL,D,20180426,1.2,1.2,1.2,1.2,0,0
IRETEX-LA,IRETEX-LA.KL,D,20180426,0.025,0.025,0.025,0.025,1002,0
KUMPULAN JETSON BERHAD [S] (9083.KL),JETSON.KL,D,20180426,0.23,0.24,0.23,0.24,1420,0
IRETEX-WA,IRETEX-WA.KL,D,20180426,0.04,0.04,0.035,0.04,14102,0
KUMPULAN PERANGSANG SELANGOR BERHAD [S] (5843.KL),KPS.KL,D,20180426,1.32,1.32,1.29,1.32,835,0
JAG-WA,JAG-WA.KL,D,20180426,0.02,0.02,0.02,0.02,0,0
KUMPULAN POWERNET BERHAD [S] (7130.KL),KPOWER.KL,D,20180426,0.6,0.6,0.6,0.6,0,0
JAG-WB,JAG-WB.KL,D,20180426,0.025,0.025,0.025,0.025,10287,0
KWANTAS CORPORATION BERHAD [S] (6572.KL),KWANTAS.KL,D,20180426,1.49,1.49,1.49,1.49,0,0
JCY-C3,JCY-C3.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
KYM HOLDINGS BERHAD [S] (8362.KL),KYM.KL,D,20180426,0.405,0.45,0.405,0.45,101,0
JCY-C4,JCY-C4.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LAFARGE MALAYSIA BERHAD [S] (3794.KL),LAFMSIA.KL,D,20180426,4.3,4.32,4.27,4.3,1118,0
JCY-C5,JCY-C5.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LAND & GENERAL BERHAD [S] (3174.KL),L&G.KL,D,20180426,0.165,0.17,0.165,0.165,6311,0
JCY-C6,JCY-C6.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LANDMARKS BERHAD (1643.KL),LANDMRK.KL,D,20180426,0.685,0.685,0.685,0.685,460,0
JETSON-WB,JETSON-WB.KL,D,20180426,0.03,0.03,0.03,0.03,0,0
LATITUDE TREE HOLDINGS BERHAD [S] (7006.KL),LATITUD.KL,D,20180426,3.54,3.54,3.54,3.54,0,0
JIANKUN-WA,JIANKUN-WA.KL,D,20180426,0.095,0.095,0.095,0.095,0,0
LAY HONG BERHAD [S] (9385.KL),LAYHONG.KL,D,20180426,0.935,0.94,0.93,0.935,1407,0
JTIASA-CQ,JTIASA-CQ.KL,D,20180426,0.005,0.005,0.005,0.005,18800,0
LB ALUMINIUM BERHAD [S] (9326.KL),LBALUM.KL,D,20180426,0.595,0.6,0.58,0.585,7908,0
KANGER-WA,KANGER-WA.KL,D,20180426,0.05,0.055,0.05,0.055,3020,0
LBI CAPITAL BERHAD [S] (8494.KL),LBICAP.KL,D,20180426,1,1.01,1,1,150,0
KAREX-C10,KAREX-C10.KL,D,20180426,0.01,0.01,0.01,0.01,7200,0
LBS BINA GROUP BERHAD [S] (5789.KL),LBS.KL,D,20180426,0.955,0.97,0.955,0.965,4084,0
KAREX-C11,KAREX-C11.KL,D,20180426,0.01,0.01,0.01,0.01,0,0
LCTH CORPORATION BERHAD (5092.KL),LCTH.KL,D,20180426,0.57,0.575,0.57,0.575,283,0
KAREX-C4,KAREX-C4.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LEADER STEEL HOLDINGS BERHAD (9881.KL),LSTEEL.KL,D,20180426,0.42,0.42,0.415,0.415,519,0
KAREX-C6,KAREX-C6.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LEBTECH BERHAD (9628.KL),LEBTECH.KL,D,20180426,1.07,1.07,1.07,1.07,0,0
KAREX-C7,KAREX-C7.KL,D,20180426,0.01,0.01,0.01,0.01,0,0
LEE SWEE KIAT GROUP BERHAD [S] (8079.KL),LEESK.KL,D,20180426,0.685,0.71,0.68,0.705,14272,0
KAREX-C8,KAREX-C8.KL,D,20180426,0.075,0.075,0.075,0.075,0,0
LEON FUAT BERHAD (5232.KL),LEONFB.KL,D,20180426,0.7,0.71,0.7,0.7,2098,0
KAREX-C9,KAREX-C9.KL,D,20180426,0.01,0.01,0.01,0.01,0,0
LEWEKO RESOURCES BERHAD [S] (8745.KL),LEWEKO.KL,D,20180426,0.255,0.255,0.255,0.255,1300,0
KBUNAI-WC,KBUNAI-WC.KL,D,20180426,0.02,0.02,0.02,0.02,4991,0
LFE CORPORATION BERHAD [S] (7170.KL),LFECORP.KL,D,20180426,0.175,0.18,0.175,0.18,457,0
KERJAYA-CG,KERJAYA-CG.KL,D,20180426,0.005,0.005,0.005,0.005,0,0
LIEN HOE CORPORATION BERHAD (3573.KL),LIENHOE.KL,D,20180426,0.34,0.35,0.34,0.345,910,0
KERJAYA-CH,KERJAYA-CH.KL,D,20180426,0.025,0.025,0.025,0.025,1000,0
LII HEN INDUSTRIES BHD. [S] (7089.KL),LIIHEN.KL,D,20180426,2.59,2.6,2.58,2.58,1290,0
KERJAYA-CI,KERJAYA-CI.KL,D,20180426,0.12,0.12,0.11,0.11,24942,0
